-0.06783049772692194,-0.0678278000143068,-0.06783312874899156,-0.067822509118507,-0.0678301104474721,-0.06782719593800195,-0.06782631646331237,-0.06783080689873777,-0.06783252956902977,-0.06783408893096482,-0.06783447106613319,-0.06782073865673321,-0.06782700848683212,-0.06782742942085654,-0.06782645407070943,-0.0678237933943888,-0.06782805624508206,-0.06782694352544244,-0.0678267678559326,-0.06783075989891686,-0.06782731087075074,-0.0678243489218677,-0.06782480754972837,-0.06782943848319041,-0.06782423976082849,-0.06782691288634281,-0.06782750064087523,-0.06782935352120963,-0.06782403428790613,-0.0678227827362455,-0.06782983963211034,-0.06783323244917537,-0.06782022201197094,-0.06782609047174522,-0.06782415133100171,-0.06782552271076092,-0.06782182239721407,-0.0678336179840503,-0.06783003237464227,-0.06782840213655399,-0.06783044418938655,-0.06782936871142703,-0.06782782117115191,-0.06782433098598989,-0.06782579974684214,-0.06782700207169678,-0.0678287758018865,-0.06782401518470463,-0.06782886506271321,-0.06782229189478932,-0.06782548945150038,-0.0678286212919519,-0.06782444925834155,-0.06782577617739995,-0.0678315205087982,-0.06782476076958666,-0.06782939576578786,-0.06782554850591832,-0.06782369988231439,-0.06783226341855918,-0.06782865870100216,-0.06782404444793091,-0.06782510931681195,-0.0678265732837586,-0.06782901670567355,-0.06782657319137606,-0.06783067163934076,-0.0678284172128424,-0.0678280537829772,-0.06782291766111191,-0.0678235145077969,-0.06783631603757152,-0.06782879946686933,-0.0678288115565363,-0.06782205445999542,-0.06782342432120333,-0.06782425230198896,-0.06782681633718787,-0.0678207126274512
-0.04621428504733984,-0.04621619412901676,-0.04621609946103797,-0.04621521494317592,-0.04621538077622926,-0.04621516123890519,-0.04621541902948029,-0.04621672114302898,-0.04621680955620311,-0.046218199634057044,-0.0462171278105459,-0.04621151512747283,-0.046215906061300036,-0.04621448500150645,-0.046214700166056305,-0.04621515961451453,-0.04621706745522876,-0.046214556222811315,-0.04621449659034678,-0.04621491708246547,-0.04621374727696423,-0.04621592999690935,-0.04621242269385466,-0.04621509429830592,-0.046212293051739475,-0.046214549127163336,-0.04621434720697731,-0.04621365831051791,-0.04621526442719055,-0.04621333095807022,-0.046216948317024345,-0.04621635969100922,-0.046211029232181206,-0.0462155030962781,-0.046212625382395595,-0.04621549231274115,-0.04621134220932509,-0.046218441412714834,-0.046216888071576825,-0.04621327040380745,-0.04621615384364934,-0.04621411849083914,-0.04621539739389105,-0.046213785168330454,-0.04621480872609937,-0.04621380826744444,-0.04621660520151296,-0.04621317547810815,-0.04621331628741708,-0.04621351004831126,-0.046215573283642404,-0.04622122726405423,-0.046212129058492216,-0.04621450600766115,-0.046216757818060866,-0.046214843009428366,-0.0462160680293993,-0.04621844340071714,-0.0462149678275183,-0.04621683099586282,-0.04621565466700107,-0.046213897037913565,-0.04621541050267633,-0.046215936047957144,-0.0462154334285195,-0.04621501869003118,-0.04621561844139441,-0.04621501446341508,-0.04621405380271271,-0.046214901531303115,-0.04621426083147269,-0.046219026521445515,-0.04621599834555441,-0.04621420999453427,-0.04621339712362607,-0.04621205566553156,-0.04621335184957309,-0.04621277750407814,-0.046214307572994134
-0.00867727198799527,-0.008677409733544703,-0.008677703800061536,-0.008679398682952446,-0.00867627276599628,-0.008677284390646444,-0.008678697421140559,-0.008677312000764294,-0.008676900784163357,-0.008677680868953992,-0.008677511167315305,-0.0086777744605791,-0.008677098105850135,-0.008677731494755479,-0.0086776476564031,-0.008677790310085273,-0.008678465046584302,-0.008677788942973039,-0.008677606883893038,-0.008677173522235002,-0.008676467030766247,-0.008678892548388516,-0.008676706828233089,-0.008677187983862418,-0.008676754575697866,-0.008677942866944035,-0.008677725293352163,-0.008676940822300663,-0.008678143054840135,-0.008678507310912568,-0.0086777716098561,-0.008677837947516427,-0.008677471260585268,-0.008677337107104954,-0.008677520428441072,-0.00867812797851245,-0.008676838792915722,-0.00867728991073241,-0.008679258934024001,-0.008675986405934259,-0.008677569758937718,-0.008676980142165306,-0.008677594117002774,-0.008677320932985857,-0.008677388996369936,-0.00867682050168765,-0.008677963796810646,-0.00867694161199295,-0.008676883518126025,-0.008677572780656543,-0.008678196776945183,-0.008680424658677651,-0.008676999935894401,-0.008677100522154958,-0.00867881826492153,-0.008678118189629797,-0.00867809809854786,-0.008679073367414435,-0.008677964053490014,-0.008675987525606582,-0.008678046057811644,-0.00867727111482408,-0.008678415424918049,-0.008678255959685327,-0.00867816516280984,-0.008678105817727672,-0.008676464864062754,-0.008677085166852184,-0.008677326239750576,-0.008677655216173289,-0.008677340313347142,-0.008677622123829143,-0.008677047653326123,-0.00867751566416686,-0.008678183631982212,-0.00867663479425261,-0.008676169277855788,-0.008677151435809822,-0.008677564222301226
-0.0025237120328412575,-0.002523642407202213,-0.002524014762515826,-0.002525126031487625,-0.0025229455698637347,-0.0025239548425019416,-0.0025243577101434793,-0.0025230390874921814,-0.002523688089218306,-0.0025237926712196263,-0.0025241609107417694,-0.0025244047713757246,-0.002523557883280105,-0.0025240801209541587,-0.0025239269319621994,-0.0025238698565743893,-0.0025245284815355058,-0.002524106022387812,-0.002524008041494807,-0.0025239980453231046,-0.002523394833157025,-0.0025247260743316586,-0.0025235746456241516,-0.0025234259969691333,-0.0025237497618239672,-0.00252410317624472,-0.0025240118081436605,-0.0025233722587065088,-0.0025245453921387915,-0.0025250851584936677,-0.002523574921152648,-0.002523790653594118,-0.002524738639381102,-0.0025236743885121695,-0.0025242482734029923,-0.0025243221299941655,-0.002523720102837233,-0.0025236627878980596,-0.002524152520891923,-0.002523298877307089,-0.0025234486708413705,-0.0025239569354654516,-0.0025238602391693334,-0.002523906801701763,-0.002524048485884797,-0.0025237269039043476,-0.002524056158005831,-0.002523901535642309,-0.0025237171518191995,-0.002524300458675978,-0.0025242178700725067,-0.0025252047044494576,-0.0025239397687767838,-0.0025238860835493943,-0.002524713147668398,-0.002524379791427931,-0.002523875533390399,-0.0025245647602847978,-0.002524289113703393,-0.002523009298815759,-0.0025242377685655484,-0.0025237320556010107,-0.0025248058861487756,-0.002524074522743162,-0.0025243614829038308,-0.0025242446687934396,-0.00252333143813528,-0.0025242024739840687,-0.002523850234718492,-0.0025243233906059124,-0.0025237865073913274,-0.0025240987638466684,-0.0025234471713091976,-0.002523865986920852,-0.0025249780888672033,-0.002523928109828062,-0.0025232951307094975,-0.0025240951619899736,-0.002523997193546194
-0.0010250819496600044,-0.0010247839783466633,-0.0010252476415319154,-0.0010257192747567976,-0.001024349959714128,-0.001025143490758372,-0.0010253692610907518,-0.0010245550198591169,-0.0010250572791521478,-0.001025127477414393,-0.0010253254834352988,-0.0010255329795499733,-0.0010248926864042344,-0.001025219532264399,-0.0010249893857305608,-0.0010250665638201289,-0.0010253016391643464,-0.0010251789530710972,-0.0010250442630402195,-0.0010252681012448786,-0.0010247688697496184,-0.0010254018704858327,-0.0010249433552952957,-0.0010246816538067526,-0.001025172993301056,-0.0010254222933170048,-0.0010248821492491427,-0.0010247849958825,-0.0010256163373122767,-0.0010258416222934876,-0.0010246775806634387,-0.0010249015743862323,-0.0010258228401276723,-0.0010249055216552262,-0.001025496382946009,-0.0010253128497651257,-0.0010251334538455236,-0.0010249123148890053,-0.0010248145691386114,-0.001024735456567521,-0.0010250054902591417,-0.0010254514925800734,-0.0010251926746859385,-0.0010250614474625994,-0.0010250725695207887,-0.0010251690967505174,-0.0010252307223846723,-0.001025294444890542,-0.0010248454815367982,-0.0010256624203475878,-0.0010251117470625654,-0.0010256420530592835,-0.0010250108764814265,-0.0010252418355815713,-0.0010254652035812475,-0.0010256042218383609,-0.00102483989420375,-0.0010253761428440395,-0.0010253845469039454,-0.0010247385492688213,-0.0010252573271429413,-0.001024998848151026,-0.0010257734309115673,-0.0010251241561605672,-0.0010254411962706922,-0.0010250481992848742,-0.0010248662540265296,-0.0010253041835782194,-0.0010250486474413822,-0.0010253670034983363,-0.001025171406116077,-0.0010253626127225983,-0.0010248608168081362,-0.0010249949938119754,-0.0010259256856245918,-0.001025445825219354,-0.0010249840570434863,-0.0010253264634249716,-0.001025316024083533
-0.0005138978372083947,-0.0005135518921400569,-0.000513972971683348,-0.0005141675790470276,-0.0005133747120739179,-0.0005137845685734661,-0.0005140901533743755,-0.0005136679152903504,-0.0005138917389744214,-0.0005140542491097876,-0.000514019887976416,-0.0005142149464945351,-0.0005137791319414888,-0.0005139349967183875,-0.0005137245453262449,-0.0005138580412980395,-0.0005139687457396476,-0.0005139164025200579,-0.000513785954916225,-0.0005141195293299884,-0.000513698126974327,-0.0005139561201665149,-0.0005137993367636815,-0.0005136437002825781,-0.0005139990375183518,-0.0005141900277107956,-0.0005136681782937902,-0.0005136414247322223,-0.0005142485941701685,-0.0005143206571225256,-0.0005135120846355335,-0.0005136848283369288,-0.0005144608605304407,-0.0005138478647065698,-0.0005142892509903597,-0.0005140194013554663,-0.000514094463501601,-0.0005136918818349748,-0.0005134398089011779,-0.0005136992003670286,-0.000514034878529648,-0.0005142045291218092,-0.0005140205899867529,-0.000513931460709286,-0.0005137423486656215,-0.0005139225575887232,-0.0005140420775013609,-0.000514070983049612,-0.0005137526667126605,-0.000514378673116255,-0.0005137563103268517,-0.0005141586994072936,-0.0005136979821510907,-0.0005140381625146575,-0.0005140905811243381,-0.0005143139870884591,-0.0005135254418023116,-0.0005140181571226851,-0.0005140892707484739,-0.0005138838877130397,-0.0005139497887133584,-0.0005138049853745891,-0.0005142595117019451,-0.0005137792933272362,-0.000514119857652191,-0.0005135753767043604,-0.000513741737090955,-0.0005138414232842188,-0.0005137738196717536,-0.0005139900064861792,-0.000514044488028666,-0.0005140390855210434,-0.0005137192497216263,-0.0005137980506227939,-0.000514476438770773,-0.0005142284432544221,-0.0005139954142538163,-0.0005140100185905892,-0.000514110092365119
-0.0002916401034793634,-0.0002913032301652942,-0.0002916426248904334,-0.00029175685051155214,-0.0002913063242340813,-0.00029149632501226464,-0.00029180554373211306,-0.00029159671303689497,-0.0002916491714491149,-0.0002918156731193054,-0.0002917057489987498,-0.0002919062434516887,-0.0002915784687382674,-0.0002916816233950884,-0.00029142844860930513,-0.00029163574989753117,-0.0002917085382280505,-0.0002916750412445651,-0.0002915423047551524,-0.00029190885816058373,-0.0002915563588554155,-0.0002916648082244894,-0.00029154830850510914,-0.0002914670571103323,-0.0002917567921129312,-0.0002918467880141023,-0.0002914357698583721,-0.00029143064001644134,-0.00029190805483536646,-0.0002918999473277635,-0.0002913421168419794,-0.00029145224536701044,-0.0002921155414258218,-0.00029168911595945507,-0.00029203205675398434,-0.00029176952843278027,-0.00029190789579184966,-0.0002914723173343117,-0.00029124791728518467,-0.00029157579684934034,-0.0002918830892026723,-0.00029186105912270665,-0.00029177100928892165,-0.00029175417629984183,-0.0002914557548995524,-0.0002916235294580042,-0.00029179321978272884,-0.00029174425887832495,-0.0002916316477211473,-0.0002919780844481038,-0.0002914965427397712,-0.0002917625070721826,-0.000291433840716792,-0.00029178551522811253,-0.0002917810821805777,-0.00029195606383727337,-0.00029127532501741524,-0.0002916900238241932,-0.000291729009598446,-0.0002918170701100273,-0.0002916427765696296,-0.0002915885659638312,-0.00029184146123667433,-0.0002915499323267603,-0.0002917836602114013,-0.0002912434959196353,-0.00029154111971285224,-0.00029143481305077875,-0.0002914952695045543,-0.0002916718445189719,-0.0002917849728844755,-0.0002917129546436921,-0.00029148015285647747,-0.0002916587442045478,-0.00029206900184107693,-0.00029194809441414,-0.0002918477765183943,-0.0002916938181069512,-0.0002918101615865592
-0.00017847563191760786,-0.00017816021544641393,-0.00017839764658121913,-0.00017850194855845625,-0.00017825307581212057,-0.00017835285559336984,-0.00017860395145670539,-0.00017849259079887115,-0.00017847454457461544,-0.00017862756654709678,-0.0001785119135390319,-0.00017869875426083405,-0.00017843659144086124,-0.00017852736840104637,-0.0001782607857240786,-0.0001785142010810148,-0.0001785147534736291,-0.0001785194233338885,-0.0001783712505271031,-0.0001787341509907627,-0.00017848166731334727,-0.0001784790371348595,-0.0001783638274172569,-0.00017835861124852764,-0.00017857424496064148,-0.00017861751746011978,-0.0001782972577700514,-0.00017832311785758083,-0.00017868542921659216,-0.00017863089419111331,-0.00017827341337201458,-0.00017830351980570156,-0.00017886347874981055,-0.00017856318127228168,-0.00017881090176610385,-0.00017860146726386532,-0.00017873504951102577,-0.00017834509831122543,-0.00017816893524316165,-0.00017849286903666054,-0.00017872563650905786,-0.00017859615446206493,-0.00017859181394378178,-0.00017861021525104783,-0.0001783432717925433,-0.00017844621828927762,-0.00017859545727841417,-0.00017851345894014716,-0.00017853410281890746,-0.0001786781153115088,-0.00017830715502260678,-0.0001785366550480228,-0.00017829808979318143,-0.00017860095724179896,-0.0001786035600294102,-0.00017868186930214758,-0.00017812273654682363,-0.00017846953701744695,-0.00017849450169085104,-0.00017869575506916213,-0.00017847923652713967,-0.0001784427150563505,-0.00017859377090389693,-0.0001784482001570501,-0.00017857941840687458,-0.00017810845416765697,-0.00017841298151096915,-0.000178191003474851,-0.00017835029017091412,-0.0001784711445663976,-0.00017858483307290073,-0.00017852924909326422,-0.00017833048694062132,-0.00017857288741456056,-0.00017879124730091515,-0.00017875058181380328,-0.0001787241036414519,-0.00017849192261222918,-0.00017861070993075535
-0.00011451249694033757,-0.00011422903360258437,-0.00011437479613814782,-0.00011446507246093773,-0.00011435561963722454,-0.00011441914677401047,-0.00011459535916395109,-0.00011455735333820763,-0.00011449250426816695,-0.00011463313206998448,-0.00011454131046402855,-0.0001147019913338375,-0.00011447545737018882,-0.0001145746899892678,-0.00011431713563549965,-0.00011456845838908963,-0.00011453186663511592,-0.0001145539974251388,-0.00011440438678440455,-0.00011472930958863898,-0.00011457148931074451,-0.00011450365648258591,-0.0001144216018318595,-0.00011443954809755698,-0.0001145704218592154,-0.00011462009586587956,-0.00011434832838575423,-0.00011439714665622336,-0.00011465968196314278,-0.0001145915556896948,-0.00011437735614355956,-0.00011437202404421048,-0.0001148059344318575,-0.00011459366989497344,-0.00011477410311543421,-0.00011461859375312775,-0.00011473130687446952,-0.00011440719514472299,-0.00011431256679535905,-0.0001145703815142943,-0.00011471577035864375,-0.00011456071199943043,-0.00011459966898400145,-0.00011463647980637561,-0.00011443957095642635,-0.00011449428823496116,-0.00011460380013356571,-0.0001145192566719344,-0.00011458935871122855,-0.00011462282102192249,-0.00011433780546716402,-0.00011454840200687483,-0.00011438683768109432,-0.00011460713950243071,-0.0001146274631375301,-0.00011463357457300492,-0.00011417502898994255,-0.00011447660339699027,-0.00011449939129601388,-0.0001147136717936511,-0.00011452332257993718,-0.00011448056550887875,-0.00011456512116304968,-0.00011452175248121702,-0.0001145833972348437,-0.0001142315498716509,-0.0001144822546222277,-0.00011420965676468332,-0.00011440203851241886,-0.00011448629513321991,-0.00011459026066954658,-0.00011455893869443564,-0.0001143947254816798,-0.00011463032331869932,-0.00011473789950326501,-0.00011475060450139124,-0.0001147556165992277,-0.00011450896426454469,-0.00011460904401040307
-0.00007581488346301215,-0.00007557199146637621,-0.00007564419890498756,-0.00007572310399094517,-0.00007570057382002466,-0.00007575437114614621,-0.00007587207559712507,-0.00007587850338710002,-0.00007577994398706108,-0.00007588826983066586,-0.00007584345293520293,-0.00007597330909941602,-0.00007576199864943838,-0.0000758834074020927,-0.00007565285731403446,-0.00007588760548385664,-0.00007583993110542604,-0.00007585552213245268,-0.00007570596824998168,-0.00007598307403567964,-0.00007589822173935174,-0.00007581090526346228,-0.00007574333710668103,-0.0000757749724779014,-0.00007583763931824561,-0.00007590199608871894,-0.0000756674331450958,-0.0000757257790309664,-0.00007591259589862922,-0.00007584769899718333,-0.00007572476124879246,-0.00007570967810859376,-0.00007602416602190528,-0.00007587336827278027,-0.00007600663042487778,-0.0000759066333298107,-0.00007599400926067148,-0.00007574042557277895,-0.00007571372171616723,-0.00007588944425414586,-0.0000759727412695503,-0.00007582946456638866,-0.00007587360331284799,-0.00007592090091679155,-0.00007578343624777077,-0.00007580992273058163,-0.00007589332225629465,-0.00007582872740416306,-0.0000758861112128102,-0.00007585670758952071,-0.00007566002383576996,-0.00007582482051216045,-0.000075741800528506,-0.00007588637004972515,-0.00007591208978513873,-0.00007588522674729817,-0.00007552249341409169,-0.00007577243840291734,-0.00007577983554039368,-0.00007597120095644751,-0.000075835668160847,-0.00007577814203988657,-0.00007584422115177326,-0.00007584155680412136,-0.00007586301080228481,-0.00007563993050501505,-0.00007581217156402698,-0.00007553674033723213,-0.00007572450204965395,-0.0000757886847477639,-0.00007586944996374792,-0.0000758550435457247,-0.00007572030853130352,-0.00007593163669331889,-0.00007596130049112378,-0.00007601415418969257,-0.00007602738957234785,-0.0000758146832773117,-0.00007587765764092934
