dataset_name,ns,nt,beta,temperature,ml,ms,mres,zm,num_cfgs,pbpl,pbpl_err,pbps,pbps_err,pbp_rm,pbp_rm_err
L48T16beta4.23ms0.032315m0.001033,48,16,4.2300,176.43,0.001033,0.032315,0.00033972,0.966247,2012,5.8017739001e-04,3.8335255948e-06,1.3842386113e-02,1.2033978434e-06,-1.7816819708e-06,3.9555266041e-06
