chi2,dof,massfit_mean,massfit_err,fita,fita_err,chi2_dof
1.6300910931003734,7,0.3333087239166618,0.010979868957844209,-8.535717947441042e-7,6.205724779379658e-8,0.27168184885006225
1.7890539100532719,7,0.3337081834616622,0.011098275830425901,-8.433999137694319e-7,6.20056721951207e-8,0.29817565167554533
1.7965031395595488,7,0.3296473205394207,0.01082605452602402,-8.75756122541552e-7,6.252632487925032e-8,0.29941718992659144
1.685049843105447,7,0.33342778996096517,0.011128760128427742,-8.418351702398593e-7,6.204188294008378e-8,0.2808416405175745
1.59202916282785,7,0.33332256819702977,0.011005318176301425,-8.515607102558216e-7,6.205546161826429e-8,0.2653381938046417
1.6852313182502932,7,0.33351440491006634,0.010993737420551269,-8.519412299972217e-7,6.203070136860172e-8,0.28087188637504884
1.652652219103198,7,0.33360442805238005,0.010987190343669106,-8.522064390070035e-7,6.201907592327425e-8,0.2754420365171997
1.7268127375765592,7,0.33393972989271553,0.011016799283045883,-8.490158767820675e-7,6.197574069233257e-8,0.28780212292942653
1.6330104173188764,7,0.33332720730790655,0.011030001519013443,-8.496426041984194e-7,6.20548630637021e-8,0.2721684028864794
1.524892930649071,7,0.3350057888110816,0.011102930052375176,-8.395944431420074e-7,6.183759597438577e-8,0.25414882177484516
1.3317857015271868,7,0.3387411383205197,0.011300364645245921,-8.152167634794024e-7,6.134920818441853e-8,0.22196428358786446
1.5695913776021033,7,0.33402184981333605,0.010985442613468819,-8.51218310203657e-7,6.196511893375401e-8,0.2615985629336839
1.5542831295054982,7,0.3336366859019068,0.011005625800749359,-8.506921949256162e-7,6.201490923062292e-8,0.2590471882509164
1.547928882387824,7,0.3344638827903709,0.011039375191967184,-8.458767215044173e-7,6.190788784331748e-8,0.2579881470646373
1.6123096626765312,7,0.3345684286404247,0.01108707387496236,-8.419591885598916e-7,6.189433809873644e-8,0.2687182771127552
1.6177191401517257,7,0.3345589921368587,0.0110129341998048,-8.47652600252343e-7,6.189556134271317e-8,0.26961985669195426
1.4426853296787439,7,0.33447978587737937,0.0110530684833295,-8.447863065777387e-7,6.190582705521611e-8,0.2404475549464573
1.3423888019946018,7,0.33711891119250825,0.011249110133815127,-8.231569630482696e-7,6.156213673743847e-8,0.2237314669991003
1.368510894059307,7,0.337051812469044,0.011230340274947214,-8.247081493741063e-7,6.157091667272774e-8,0.2280851490098845
1.6686379765103547,7,0.33469385643715865,0.011085530190710161,-8.41742452465717e-7,6.187807490477138e-8,0.2781063294183925
1.6536940451804796,7,0.3338657457507978,0.010994722091550746,-8.50919642535014e-7,6.198530731084024e-8,0.2756156741967466
1.5680720259209615,7,0.3334776814225717,0.010973953507606406,-8.535761516323603e-7,6.20354426420081e-8,0.2613453376534936
1.5260224367730368,7,0.33475773209094234,0.011105039583170015,-8.400939263358456e-7,6.186978972729176e-8,0.25433707279550616
1.227943005667974,7,0.3359731133686785,0.011168609994083213,-8.321053632699138e-7,6.17117672522004e-8,0.20465716761132902
1.8424919249152472,7,0.33682749019133335,0.011224009220570708,-8.257602489861158e-7,6.160025371223444e-8,0.3070819874858745
1.5315814903915892,7,0.33353615913220885,0.010968531236326826,-8.538403375149726e-7,6.202789242646996e-8,0.25526358173193153
1.52417584548355,7,0.33452888532818326,0.01108143102616262,-8.424932801608323e-7,6.189946376635122e-8,0.25402930758059167
1.546910055315717,7,0.3349312708457736,0.01108641608025721,-8.410433302258897e-7,6.184727034848261e-8,0.2578183425526195
1.5146147151700575,7,0.3340579643358629,0.011011564618461703,-8.491020813573842e-7,6.196044667649403e-8,0.25243578586167625
1.5146103870299044,7,0.33209373576484186,0.010907054539368768,-8.625729765108882e-7,6.221363796151084e-8,0.25243506450498404
1.4114382068888776,7,0.33022140474034656,0.010767832706448467,-8.789000536973579e-7,6.245321491700776e-8,0.23523970114814627
1.2741045425004198,7,0.335102730185978,0.011047963643569449,-8.435128788313734e-7,6.182500641489414e-8,0.2123507570834033
1.510553770719119,7,0.3340797147696667,0.010983396972053295,-8.512211304472321e-7,6.19576324423274e-8,0.25175896178651985
1.5026911000571082,7,0.3338736808172782,0.010986452101899276,-8.51538810818313e-7,6.198428138453614e-8,0.2504485166761847
1.5579988697612779,7,0.3337728273474107,0.010976977455554211,-8.525455095580464e-7,6.199731845864487e-8,0.25966647829354633
1.5934122778809836,7,0.33436152343127706,0.011015444054831585,-8.479888214346514e-7,6.19211490428944e-8,0.26556871298016393
1.4662435049721552,7,0.3343413057245514,0.010976123392444873,-8.510810465917489e-7,6.192376774999981e-8,0.2443739174953592
1.5559434710970037,7,0.3303760413598561,0.010809659849617764,-8.750726226526398e-7,6.243349387906234e-8,0.2593239118495006
1.6656343344911546,7,0.3296248296976572,0.010807052109613219,-8.773581563660249e-7,6.252918576729921e-8,0.27760572241519244
1.5973904901339646,7,0.3343648690411285,0.011041228860733792,-8.45999546255679e-7,6.192071568212023e-8,0.26623174835566077
1.5355471455689647,7,0.33395872493582374,0.011011073716386037,-8.494063501050079e-7,6.197328408126943e-8,0.2559245242614941
1.5302312883313758,7,0.33423382202697166,0.010990871052791382,-8.502279489717646e-7,6.193768627341162e-8,0.2550385480552293
1.5322046852435638,7,0.33389077012427676,0.011000916068249817,-8.503732776899585e-7,6.198207180015359e-8,0.255367447540594
1.556640485380528,7,0.33428418316400244,0.01098555402774106,-8.505040271213377e-7,6.193116549639473e-8,0.2594400808967547
1.5353857683420986,7,0.3335861453698746,0.010983351278781608,-8.525535665052372e-7,6.202143724079543e-8,0.25589762805701644
1.5416098957000317,7,0.334064960871598,0.011013074633402177,-8.489668831441885e-7,6.19595414374638e-8,0.25693498261667197
1.5710019663132981,7,0.33385885983751656,0.010973742522441678,-8.525649829611519e-7,6.198619756697622e-8,0.26183366105221634
1.4743817465129265,7,0.33405049046855556,0.01097935650505161,-8.516130553921046e-7,6.196141364812866e-8,0.24573029108548775
1.6336163328891906,7,0.3337203520622336,0.010999436487244524,-8.509458592686358e-7,6.200409983934305e-8,0.2722693888148651
1.519673605410771,7,0.3331124426458469,0.010995339531033274,-8.528994646612876e-7,6.20825617040397e-8,0.2532789342351285
0.74386573757749,7,0.33996231699739266,0.011291136135065846,-8.127233747798604e-7,6.118808955020919e-8,0.12397762292958166
1.1827893189232648,7,0.33801902682135915,0.011292269626754869,-8.176732200136242e-7,6.14441462677838e-8,0.19713155315387745
1.469381774260834,7,0.33487697957812446,0.011063479594949894,-8.429317185395315e-7,6.185431706870692e-8,0.24489696237680567
1.541310660084595,7,0.33361819212130694,0.010972342173236399,-8.533225608431535e-7,6.201729810371901e-8,0.25688511001409914
1.6591592747666477,7,0.3331474746793017,0.010925531258639671,-8.582540593541481e-7,6.207804509401107e-8,0.2765265457944413
1.2819039366696396,7,0.33529852714836483,0.011070098188975981,-8.413048738679432e-7,6.179956476925878e-8,0.2136506561116066
1.4476915004507955,7,0.33389741354290214,0.011001302319678722,-8.50325566268561e-7,6.198121279208718e-8,0.24128191674179925
1.6424828736138224,7,0.3332775154722803,0.011040379751728566,-8.4897718234551e-7,6.206127393231612e-8,0.27374714560230373
1.5299944421055434,7,0.3350522201182827,0.011136632120813394,-8.36930676852753e-7,6.183156661465946e-8,0.2549990736842572
1.5366012549143067,7,0.33447550624274275,0.011033793990396615,-8.462734829079192e-7,6.19063816401835e-8,0.25610020915238446
1.4971329691921997,7,0.33391173914589056,0.010947820726625555,-8.544408330127567e-7,6.197936038793624e-8,0.2495221615320333
1.5204500257065274,7,0.3334882436368893,0.011013942329370266,-8.504486520278746e-7,6.203407904979457e-8,0.25340833761775455
1.638153387062637,7,0.32218107685602954,0.01035917788250318,-9.369604764809423e-7,6.346210314149445e-8,0.2730255645104395
1.6698729443578169,7,0.33261495277604036,0.010965673185691483,-8.565515153677058e-7,6.214663707380544e-8,0.2783121573929695
1.39831901148557,7,0.33455143554409184,0.011056950467089821,-8.442983832859712e-7,6.189654086454905e-8,0.2330531685809283
1.7150250875852315,7,0.3295306592182791,0.010875974467500616,-8.720568931569953e-7,6.254116174188821e-8,0.2858375145975386
1.5141933357643682,7,0.33343472147602854,0.010967727502116262,-8.541766294008193e-7,6.204098825021398e-8,0.252365555960728
