dataset_name,ns,nt,beta,temperature,ml,ms,mres,zm,num_cfgs,pbpl,pbpl_err,pbps,pbps_err,pbp_rm,pbp_rm_err
L48T16beta4.30ms0.026930m0.000939,48,16,4.3000,202.52,0.000939,0.026930,0.00033972,0.966247,2052,4.1210202139e-04,1.3854006497e-06,1.1249110073e-02,9.0103946461e-07,-1.1941791681e-04,1.4294618610e-06
