-0.06778929570076801,-0.06778825699028344,-0.06778231188536916,-0.06778256586335296,-0.06777983934780178,-0.06778267742641284,-0.06778223784970215,-0.06778864277615107,-0.06778458367645394,-0.06778032577401934,-0.06778968713305775,-0.0677800137618959,-0.06778809574739324,-0.06778296569360066,-0.06778429958910419,-0.06778037306140607,-0.06778412408953927,-0.06778142570757648,-0.06778623431826662,-0.06778597754778673,-0.06778178649650933,-0.06779115906637231,-0.0677821604000897,-0.06778722872706816,-0.0677866618573054,-0.06778761303560286,-0.06778662352796555,-0.06778422928473597,-0.06778764854184473,-0.06777948899894824,-0.06778194836908767,-0.06778911466310031,-0.06778220607827778,-0.06777934988282047,-0.06777798152519886,-0.06778522790630036,-0.0677815259442488,-0.06778863128253511,-0.06779356872430657,-0.0677786067217306,-0.06778812692269251,-0.06778305790543303,-0.06778134778777394,-0.06778561017389426,-0.0677865948575836,-0.06778398632488121,-0.06778370734673261,-0.06778265040050592,-0.0677851485098196,-0.06778938324544444,-0.06778263218477278,-0.06778259562372428,-0.06778344351220911,-0.06778889967586402,-0.06778260260165572,-0.0677839406168058,-0.06778267030074231,-0.06778195921395487,-0.06778578717524797,-0.06778610860016736,-0.06778334811872683,-0.06778638971998717,-0.06778787370194791,-0.06778837599216929,-0.0677831602225507,-0.06778785878340264,-0.06778067611127245,-0.06778599600449803,-0.06778653169794907,-0.06778072977653081,-0.06778176717322995,-0.06778663586089571,-0.06778104487267292,-0.06778259665681802,-0.06778365097858041,-0.06778677485290455,-0.06778275513537911,-0.06779408077583024,-0.06778459888584822,-0.06779131850302474,-0.06778387274749856
-0.046140792532888074,-0.04613992220984259,-0.04613455890108582,-0.04613740027812659,-0.04613382812483635,-0.04613610408432,-0.04613584906339803,-0.04613862448590981,-0.046135858539675084,-0.046135424973644715,-0.0461423250181944,-0.04613475998266943,-0.04613949561157222,-0.046134496302450034,-0.046136593986380134,-0.04613714663028955,-0.04613656129533377,-0.046134540267697255,-0.04613713785850622,-0.0461356700345308,-0.04613957261016528,-0.046140791514566876,-0.046136898080291054,-0.0461375020380633,-0.0461369706262245,-0.046138302383987,-0.046139912734184746,-0.04613440139714421,-0.04613638842474214,-0.04613502101523272,-0.046137849200689945,-0.04613794637105154,-0.046135172493907105,-0.046137060097666216,-0.04613550606692988,-0.046138196881285114,-0.04613571946003242,-0.046137030410017245,-0.04614369529142574,-0.046135526530311874,-0.04613942676714321,-0.04613633134568704,-0.046134553547759125,-0.04613623859021736,-0.04613579970203856,-0.046139964840853406,-0.04613744578226594,-0.04613471162520024,-0.04613642653960208,-0.046138490858564404,-0.04613621165814838,-0.04613845343827268,-0.04613841246520432,-0.04613919194449618,-0.0461365715236446,-0.046136335845606044,-0.046134588917156674,-0.046135725377767736,-0.04613680924186453,-0.046134778163140266,-0.046136732814953854,-0.04613706905593422,-0.04613607848548984,-0.04613980865270377,-0.04613524426797434,-0.04613682172903587,-0.04613519272851707,-0.04613660731496873,-0.046136439650579245,-0.0461367877570103,-0.046136717289251325,-0.04613642013394964,-0.04613706413396885,-0.04613565368398711,-0.046136650066293194,-0.046138343600625076,-0.0461380813702431,-0.046140191056132845,-0.046137973000425145,-0.04614117564130641,-0.04613505408806305
-0.008660027171734135,-0.008660704614255018,-0.008659495618830074,-0.008660266811629324,-0.008658714033801891,-0.00865962634526049,-0.008658918606069033,-0.008659778511803658,-0.008657389261975908,-0.008660414705681425,-0.008661362625932041,-0.008659359252489826,-0.00866054746512718,-0.0086593054903582,-0.00865947041010288,-0.008660865952182871,-0.008659922513326708,-0.008659012136639417,-0.008658871749910651,-0.008658328302566317,-0.008660890786895446,-0.008660769813880883,-0.008660259749829414,-0.00865916581898376,-0.008658973781342165,-0.008659306659129284,-0.008660741419713727,-0.008658048774890455,-0.008659328296046296,-0.008660034636866471,-0.00866011267321273,-0.00865896964334218,-0.008659319294600178,-0.008659300306174258,-0.008659937650401819,-0.008659477699104575,-0.008658986861068405,-0.008659281664538438,-0.008660673592766364,-0.008660091260095945,-0.008658913088506314,-0.008659946965879763,-0.008658265747978369,-0.008657841484115511,-0.008658385197790289,-0.008659455928331491,-0.008660129504231003,-0.008659106997077793,-0.008658579733804263,-0.008659344985246627,-0.008659401841264989,-0.008660956760768262,-0.008659588569957227,-0.008660232753965269,-0.008658673801620768,-0.008659731005416348,-0.008658126721076105,-0.008659820919712676,-0.00865986523394021,-0.008658810439936684,-0.008659343862176053,-0.0086589253210313,-0.008660170105854695,-0.008659641332152765,-0.008658220148940602,-0.008659023480330357,-0.008659104977863461,-0.008658570172140705,-0.008659619781371777,-0.008661091742095497,-0.008659996186863595,-0.008658850211611772,-0.008659855722066491,-0.008660202982279652,-0.008659645009085865,-0.008659958165474841,-0.008659925134786119,-0.008660187167095733,-0.008660281842057435,-0.008659364443998042,-0.008658859062581601
-0.002524158269415584,-0.0025248947364452145,-0.0025243395749132117,-0.0025247735399048675,-0.0025243488414805537,-0.0025244830863232976,-0.0025239915590581593,-0.0025239613675449874,-0.0025228999790141374,-0.00252530737435813,-0.0025253168318605766,-0.0025243493993421734,-0.0025247494549797385,-0.0025242706412303187,-0.00252381731133664,-0.002525248363944952,-0.002524104367479251,-0.002523746360175093,-0.0025238694343775957,-0.0025230735607488725,-0.0025246326988731076,-0.0025243242189717865,-0.0025244847746444315,-0.002523640289620803,-0.0025236335081736862,-0.0025234342840360444,-0.002524874920321671,-0.0025236511565796317,-0.0025241572830793065,-0.002524459632120598,-0.002524483962444776,-0.002523882341575726,-0.0025242538188077843,-0.002523776591997519,-0.0025246950886962903,-0.0025239501959561893,-0.0025237896250332476,-0.0025242206415419556,-0.002523847202538521,-0.002524701330137444,-0.0025234689166722508,-0.002524471096865685,-0.0025236284769446886,-0.0025230642323407016,-0.0025235682314048765,-0.002523970229710798,-0.0025242188284479907,-0.002524253362522321,-0.0025235284005652872,-0.002524408211685045,-0.002524514704842412,-0.0025246161464269187,-0.0025236414346946237,-0.0025248311806207128,-0.002523529958646098,-0.0025245421710983137,-0.002523094716101853,-0.002524320456286278,-0.0025243393166083164,-0.002523650006414073,-0.002523926374116618,-0.002523814339568103,-0.0025244926114073598,-0.0025237347858942986,-0.0025231629405218555,-0.0025244612573874226,-0.002523822158508925,-0.002523545161605325,-0.0025247508870897377,-0.0025254031254998673,-0.0025244927288889923,-0.0025237275075970624,-0.002524480818790382,-0.002524789582287735,-0.002524646068647513,-0.002524518442443879,-0.002523860332163643,-0.002524547899946476,-0.0025248149177589576,-0.0025240160520786526,-0.0025239120046073576
-0.0010293588152110941,-0.0010298102697243483,-0.0010296188189328926,-0.0010299383105063396,-0.0010297282392827023,-0.001029734879691295,-0.0010294538881626069,-0.001029179647065787,-0.0010289074159806825,-0.0010303636460282323,-0.0010302164738020265,-0.0010295189298686553,-0.0010299285565805159,-0.0010296915262237693,-0.0010291562202502658,-0.0010302834198655277,-0.001029361360009204,-0.001028950084912598,-0.0010294302581641572,-0.0010287131513033562,-0.0010295921818322,-0.0010294689681357911,-0.0010297021052250248,-0.0010291627143475274,-0.0010291061433808835,-0.0010289240214326134,-0.0010298037095373587,-0.0010293913428991055,-0.001029593538949769,-0.0010295913944608436,-0.00102959405251148,-0.0010293950041936552,-0.0010293395040359993,-0.001029072999173404,-0.001029708506217975,-0.0010291747158152353,-0.001029098334599584,-0.0010296787112120541,-0.0010288929668159261,-0.001029633846493906,-0.0010289227787822317,-0.0010294627675906394,-0.0010292718376398876,-0.0010287919025988152,-0.0010292263785842176,-0.0010294234775041632,-0.001029178949414559,-0.0010296522367560755,-0.0010290537046783901,-0.0010296110714835601,-0.0010297910475533696,-0.00102965247475768,-0.0010290684745466235,-0.0010298417083190185,-0.0010290469882039696,-0.0010299010459733603,-0.0010287687474792291,-0.0010294788350459522,-0.001029516863798065,-0.001029189908870977,-0.0010291868797107078,-0.0010291712020388292,-0.0010292209013847476,-0.0010288492145961814,-0.0010287747565067376,-0.0010297997470290624,-0.0010291504548773879,-0.0010289247910314667,-0.0010300347601299002,-0.0010300929123161456,-0.0010298359911877378,-0.0010291789811717003,-0.0010298573550864532,-0.0010297839879354277,-0.0010300624410353283,-0.0010296771719808312,-0.0010292123131533588,-0.0010299156494544106,-0.001029847056958964,-0.0010293902318182497,-0.0010293173568686914
-0.0005181401820284288,-0.0005182426819847978,-0.0005182500872539745,-0.0005185372589173373,-0.0005184120861024549,-0.0005184260401841665,-0.0005181995682217664,-0.0005178893286858744,-0.0005179973769432049,-0.0005188137238158182,-0.0005186612122395444,-0.000518141883708894,-0.0005185051439770812,-0.0005183519608432403,-0.0005179362595782236,-0.0005187544391974544,-0.0005179444872773645,-0.0005177096775610595,-0.0005182554643982757,-0.0005178121061861448,-0.0005181541165575954,-0.0005181396010726871,-0.0005183692746983791,-0.0005179895055239729,-0.0005179543451673734,-0.0005178173357642279,-0.0005182879904886651,-0.000518173313278521,-0.0005182507291434621,-0.0005181960902114946,-0.0005182434827536894,-0.0005182307102382233,-0.0005179612458340968,-0.000517829210774013,-0.0005182632736225183,-0.0005179116294892223,-0.000517830180765908,-0.0005184599536446305,-0.000517664759642208,-0.0005181892964265302,-0.0005177668269430217,-0.0005180595107046654,-0.0005181557225130064,-0.0005177661958681613,-0.0005180676701630551,-0.0005182267757949289,-0.0005179210337187148,-0.0005183989507398475,-0.000517978243505313,-0.0005182359927446035,-0.0005184316705849849,-0.0005182424807613724,-0.0005179018187250479,-0.0005183748220892598,-0.0005178742768293689,-0.0005185235886219189,-0.0005176788941830792,-0.0005181693054258575,-0.0005181431920624497,-0.000518015579527918,-0.0005180486091169121,-0.0005179119297195236,-0.0005177586864030356,-0.0005176117052382253,-0.0005177760246579899,-0.000518379914728795,-0.000517960301083032,-0.0005177347912150701,-0.0005184545488736877,-0.0005184090770201544,-0.0005184773786950699,-0.0005179760187292864,-0.0005185837726723,-0.0005183397712595803,-0.000518687357636094,-0.0005182532279787511,-0.0005180761559785791,-0.000518558967147909,-0.0005183100117163719,-0.0005181390834228252,-0.0005181374745148863
-0.00029548842956928097,-0.000295455475552535,-0.00029553812416873023,-0.00029580503397893827,-0.00029574292314769586,-0.0002956857813764492,-0.00029551963217634616,-0.0002952788454681215,-0.00029549917516274223,-0.00029594407592298564,-0.00029576529035130466,-0.00029543627604661693,-0.00029573512007331174,-0.0002955933546553292,-0.0002952595281757569,-0.00029590145037697725,-0.0002951892406185344,-0.0002951106556004315,-0.00029559350682633494,-0.00029527184837936735,-0.000295358125725255,-0.0002953714267659095,-0.0002956427537228886,-0.0002952935260777096,-0.0002953558087106392,-0.0002952428813179268,-0.0002954184579587523,-0.0002954863912498053,-0.00029549717768243764,-0.00029546951125576854,-0.0002954807533003247,-0.00029552705241838855,-0.00029522936840084405,-0.0002951966801558575,-0.00029547987994336293,-0.00029527026814494303,-0.00029524264205769697,-0.00029576760257342156,-0.0002950911270895454,-0.00029544209200399604,-0.0002952246712237204,-0.0002953078068474315,-0.00029554721660149293,-0.0002952322568502743,-0.0002954799671666225,-0.0002955435339154186,-0.00029528302606576145,-0.00029567998423998896,-0.0002954759560382759,-0.00029547673278902946,-0.0002956199448266375,-0.00029549576342706267,-0.00029528594101506183,-0.00029550345516597963,-0.0002952442816443033,-0.0002957078127984644,-0.0002951248997294757,-0.00029548033966409805,-0.0002954029967922254,-0.0002953370166014827,-0.0002954302995572815,-0.0002952306409561977,-0.00029503674072303286,-0.0002951187420435579,-0.0002953181556628955,-0.00029559208268501824,-0.0002953184033173802,-0.0002951558066353108,-0.00029556431119841383,-0.0002954837858928017,-0.000295700430763999,-0.00029541753944215107,-0.00029582921741492526,-0.00029554026855630855,-0.0002958631229070286,-0.00029542161926767526,-0.0002954771581222955,-0.00029575346699280223,-0.0002955093498511489,-0.0002954420580757303,-0.0002954541844796757
-0.00018184754156780022,-0.0001817977572185172,-0.00018188431843585103,-0.00018213653260490149,-0.00018211785007263596,-0.00018197890826151053,-0.0001818661495624098,-0.00018171161616001682,-0.0001819277790633056,-0.00018219089957217818,-0.0001820008296135406,-0.00018178183113243815,-0.0001820659804555441,-0.00018195425735253703,-0.0001816362603957631,-0.00018216481625875423,-0.0001815317642631619,-0.0001815804853919199,-0.00018195680578020676,-0.0001816678040425712,-0.00018167335289955922,-0.0001816054152333625,-0.0001819512743845019,-0.0001816407114866536,-0.00018175863707534638,-0.00018169522011552948,-0.00018170428168862407,-0.00018185261024879272,-0.00018185474159707754,-0.00018187065583892613,-0.00018179284189534718,-0.00018181990396342332,-0.00018161618099495842,-0.00018163633112668618,-0.00018179850003672968,-0.00018169429975571183,-0.00018168945312105794,-0.0001820772649550369,-0.00018150740107947106,-0.0001818023424224023,-0.00018172810879678254,-0.0001816663114258914,-0.00018193032118908375,-0.00018167405689489537,-0.0001819480963725121,-0.00018188450053381535,-0.00018170467799303328,-0.00018201118418945982,-0.00018194600365965368,-0.0001817953662826112,-0.00018188028169914243,-0.00018181736817936143,-0.000181645693110039,-0.00018174674093612904,-0.00018166876798898128,-0.00018201995444920484,-0.00018157400972616057,-0.0001818457088824003,-0.0001817376263251169,-0.00018174466604302926,-0.00018180600466090533,-0.00018161492207617976,-0.00018142673171579423,-0.00018166251559988665,-0.00018183860660020055,-0.00018191189527262303,-0.00018175222616959122,-0.00018160851259321677,-0.00018186112538324818,-0.00018176606293400594,-0.0001820085370886805,-0.00018187601975939305,-0.00018212562823642482,-0.0001818001613594388,-0.00018215022578308037,-0.00018168731869215511,-0.00018185110481665833,-0.00018199397975682518,-0.00018180941571371346,-0.00018180222407991313,-0.0001817902697721107
-0.00011771070066648513,-0.00011765129961357581,-0.00011771036697062318,-0.00011798878462452908,-0.00011800025570126128,-0.00011781830513373549,-0.0001177089200309155,-0.00011765662965429816,-0.00011780356321830261,-0.00011797340178220298,-0.00011780226433246562,-0.00011767074250279859,-0.00011791080439132743,-0.00011782511023125359,-0.0001175333656744476,-0.00011796532318223012,-0.00011739811354812606,-0.00011754906343880352,-0.00011783125223170627,-0.0001175707524511307,-0.00011754130666129155,-0.00011739054652618145,-0.00011778727518828015,-0.00011755189811953247,-0.00011767697260785809,-0.00011763267921836797,-0.00011757568544548561,-0.00011775281044232528,-0.0001177582685917229,-0.0001178009184632213,-0.00011764893608926435,-0.0001176311684030989,-0.0001175595596621759,-0.00011759838245392875,-0.00011766071921062188,-0.00011763707062078507,-0.00011761599165331947,-0.00011789837183997549,-0.00011742437312727857,-0.00011768984128982303,-0.00011770655327190953,-0.00011757145522949034,-0.00011780656890749033,-0.00011758786226304777,-0.00011787368082294689,-0.00011774072371875969,-0.00011763584213811199,-0.00011785719348432403,-0.00011785580303796896,-0.00011763541338397871,-0.00011768718822335465,-0.00011765205569861542,-0.00011753111673085313,-0.00011761560244342959,-0.00011762274069881445,-0.00011788012793063272,-0.0001175255601256791,-0.00011772586424420656,-0.0001176130543878122,-0.00011765498911834013,-0.00011767566166013188,-0.00011755855929990656,-0.00011736737526024417,-0.00011766354950901495,-0.00011779515808969493,-0.00011776486768997996,-0.0001176892338861321,-0.00011755713711229175,-0.00011772460043886475,-0.00011762045428290725,-0.00011784962137656743,-0.00011779868564376184,-0.00011793919896763279,-0.00011760070145148358,-0.00011796536140163378,-0.00011753349404329494,-0.00011772118017091664,-0.00011778417034963407,-0.00011764431130779039,-0.00011769200749828522,-0.00011765003889185893
-0.00007884937063262155,-0.00007878000781053594,-0.0000787973238523552,-0.00007909018881734918,-0.00007913101464712393,-0.00007893755163200885,-0.00007884921151145526,-0.00007884127773910638,-0.0000789252033904848,-0.00007903846953692617,-0.0000788967193907539,-0.00007883032955094844,-0.00007901548076652009,-0.00007894769542243435,-0.00007870843661630521,-0.00007902880461414155,-0.0000785458852302515,-0.00007876365202290396,-0.00007896578964605807,-0.00007876740169243448,-0.00007869768992759973,-0.000078509227942568,-0.00007891514821122163,-0.0000787167933451341,-0.00007884598858981897,-0.00007880248858959525,-0.00007873427196653456,-0.00007891642243804353,-0.00007891620665540359,-0.00007897909804008147,-0.00007880964525066403,-0.00007876077518931768,-0.00007876303000649569,-0.00007878620407572188,-0.00007880052267327767,-0.00007883363138281293,-0.00007878663691185205,-0.00007899331141698673,-0.00007859663191232728,-0.00007883104598717277,-0.00007889121807277825,-0.00007873480080457422,-0.0000789372105566188,-0.00007876242290803593,-0.00007902436017112785,-0.00007887986956848432,-0.00007881604217532776,-0.00007897884176876868,-0.000079011054805469,-0.00007874357751852815,-0.00007877804617311948,-0.00007878771968828004,-0.00007867850872526698,-0.00007879120109355564,-0.00007882024770278808,-0.00007900486471405885,-0.00007872298871143245,-0.00007886293048800004,-0.0000787707337805657,-0.00007879245656676851,-0.0000788212120370423,-0.0000787521204158683,-0.00007858949936131086,-0.00007885348154153097,-0.00007893733896785214,-0.00007886688107515522,-0.0000788653208819663,-0.00007872919332192836,-0.00007885931036475822,-0.00007877070491755234,-0.00007896996249062792,-0.00007895065492670402,-0.00007902172323585443,-0.00007869784019165401,-0.00007904219108627485,-0.0000786405328540923,-0.00007885860301093334,-0.00007887095088224868,-0.00007875748715804804,-0.00007885280135682245,-0.00007879696723486453
