mean,err
0.00003968209379004116,0.000031711880396942735
1.7707823409842272,0.0008274008744453689
1.3052195271423424,0.0016122623541814994
0.9471263314129632,0.0020683805283914203
0.724567986564758,0.002994803903444201
0.5933043943029889,0.004226160903733544
0.5165775166360588,0.0059604922092121645
0.4696883516935377,0.008854594328978213
0.4341522623570812,0.013597936908864407
0.40354746179433476,0.017360789917030765
0.39914190174424996,0.023719442740407104
0.42538798731207605,0.035062698184791484
0.4575266322706004,0.04953116924940893
0.5056082803818854,0.0769783799788311
0.5388541322871638,0.12625382055346293
0.611408058738815,0.22005410542584042
0.45723645685530484,0.2754139732297721
0.06637224956644401,0.3026930048806351
0.015188688139612955,0.2969851932718943
0.04560213338584807,0.38164607920271765
0.009499815829638486,0.32320336319734555
0.0000349414989665707,0.00135571610852525
-0.000012716873534031642,0.0013213877767851796
0.00008249228166690568,0.007271282520109895
-0.0002461267891922135,0.016688440576881233
0.00032077345883013426,0.016285782795887493
-0.000030308664318345985,0.0023004088197948877
0.009520678403472623,0.3231423057214139
0.045606182898310116,0.381598162709234
0.015187484187487157,0.29699138015631077
0.06637316504666928,0.3026731480834991
0.45723645685530484,0.2754139732297724
0.611408058738815,0.22005410542584058
0.5388541322871638,0.1262538205534629
0.5056082803818854,0.07697837997883084
0.4575266322706004,0.049531169249409195
0.425387987312076,0.035062698184791956
0.3991419017442498,0.02371944274040637
0.4035474617943347,0.017360789917031563
0.43415226235708104,0.013597936908864745
0.4696883516935377,0.008854594328978036
0.5165775166360588,0.005960492209212005
0.593304394302989,0.004226160903732983
0.7245679865647583,0.0029948039034439363
0.9471263314129637,0.0020683805283924143
1.3052195271423424,0.001612262354181113
1.7707823409842274,0.0008274008744380058
NaN,0.0
