-0.06797281641072,-0.06797286478190785,-0.0679730096439682,-0.06797435751853702,-0.06797365117536427,-0.06797397902337687,-0.06797320469708111,-0.067973335975161,-0.06797288498136818,-0.06797284348079219,-0.06797290159244877,-0.06797315468957604,-0.06797380026392012,-0.06797307000186842,-0.06797316136796487,-0.0679713875091053,-0.0679736328419019,-0.06797241213181196,-0.06797264355263204,-0.0679718356371003,-0.06797227654861714,-0.067973475715282,-0.06797284483355581,-0.06797333393803989,-0.06797257007627133,-0.06797115118264525,-0.06797247085785539,-0.06797316777854938,-0.06797248948095827,-0.0679724479620991,-0.06797286598369619,-0.06797231120636889,-0.06797262277994787,-0.06797282141713168,-0.0679733907054671,-0.06797287580048535,-0.06797263273800132,-0.06797372531947049,-0.0679721942819439,-0.06797233341590075,-0.06797283775363026,-0.067971931783075,-0.0679724183851447,-0.06797273966929097,-0.06797236251238555,-0.06797297196139505,-0.0679729151894196,-0.06797356352642164,-0.06797325707660136,-0.06797330213079242,-0.06797191121317188,-0.06797305538658262,-0.067972886021827,-0.06797326445070635,-0.06797389094970674,-0.06797281406023291,-0.06797255579030892,-0.06797211891692459,-0.06797312738975922,-0.06797357891369603,-0.06797273148292468,-0.06797201844249805,-0.06797328674944592,-0.06797334889902436,-0.06797270529591892,-0.06797319268252106,-0.06797249883320938,-0.0679731986634696,-0.06797151783610633,-0.06797183343071928,-0.06797250405395344,-0.06797309640939565,-0.06797442322503998,-0.06797221737297372,-0.06797160729552441,-0.06797313381201141,-0.06797291957680968,-0.06797251359525751,-0.06797329598714272,-0.06797317552986121,-0.06797270654487111,-0.0679724252473529,-0.0679719010298597,-0.06797239533543793,-0.0679725781171724,-0.06797235371686826,-0.06797174057833931,-0.06797223777941967,-0.06797185721743805,-0.06797182732895989,-0.06797323958599426,-0.06797348026809012,-0.06797239567196392,-0.06797441970633414,-0.06797353474271715,-0.06797295467286497,-0.0679730551977566,-0.0679733432614559,-0.06797450094131376,-0.0679722220353328,-0.0679734560242218
-0.04631150246203669,-0.04631199517133802,-0.04631175809046768,-0.04631230153387256,-0.04631190857222592,-0.0463118614294597,-0.04631174608775148,-0.046311186834906024,-0.04631194369234444,-0.04631171993621041,-0.0463113678971655,-0.0463116148363348,-0.0463112570976819,-0.046311383575755996,-0.046311428028722984,-0.04631116255654795,-0.04631134915268613,-0.04631182134854132,-0.04631180184056786,-0.046311214386334704,-0.04631096364533452,-0.04631169373747673,-0.04631108359682801,-0.046312397594809845,-0.046311633558677234,-0.046311139785275124,-0.046311260077783745,-0.04631155643935899,-0.046311121419287275,-0.04631153367670719,-0.04631212106745511,-0.046311990577868764,-0.04631125431079743,-0.046311214677212297,-0.04631195363126909,-0.046311222982627215,-0.046311397065488716,-0.04631210900523681,-0.04631162766018407,-0.046311492149804866,-0.046311186530045026,-0.046311219788922414,-0.04631108384679311,-0.046311247963237566,-0.04631065505270794,-0.0463118475058524,-0.04631140426658559,-0.04631165137004491,-0.0463119818361738,-0.046311476512740556,-0.04631142014898312,-0.046312037849035995,-0.04631129524910548,-0.046311723967356166,-0.04631213518081605,-0.04631179279195684,-0.046311733385845814,-0.04631112122049341,-0.04631100459935052,-0.046311405013702685,-0.046311055600165754,-0.04631147097859957,-0.04631151882649022,-0.046311399699724275,-0.04631196522697763,-0.046311392213355826,-0.04631131406611717,-0.04631120985851522,-0.0463114826197745,-0.046311366099853785,-0.04631138403292011,-0.04631145728256221,-0.04631230296353256,-0.04631153568709084,-0.04631143478387883,-0.04631166523543417,-0.04631147273833426,-0.04631141277777659,-0.046311940936345025,-0.046311685468499814,-0.04631138918241686,-0.04631145212645433,-0.0463115427504817,-0.046311535202405066,-0.046311825911424374,-0.04631142025606973,-0.046311642875654604,-0.04631169292855901,-0.0463114941727807,-0.04631093137340675,-0.04631153765751742,-0.04631180159659306,-0.04631149479267627,-0.046312587117088855,-0.04631159426730469,-0.04631149927795877,-0.046311244239032365,-0.04631206878760684,-0.046312267532754456,-0.04631179931292228,-0.04631199363551234
-0.008699001701759385,-0.008698953101841447,-0.008698931383262862,-0.008699037529209665,-0.008699175990511697,-0.008698809418244878,-0.008699040800475955,-0.00869877072232663,-0.00869908963742423,-0.00869882725056771,-0.008698871488729927,-0.008699043781355217,-0.008698775448831908,-0.008698748761459252,-0.008698861213942274,-0.00869888823879,-0.008698773825306195,-0.008698811220796332,-0.00869903395307735,-0.00869885934071584,-0.008698798652402105,-0.00869877149342009,-0.008698780929838428,-0.008699187017477539,-0.00869886259537678,-0.008698983591604995,-0.008698803428711918,-0.008698755086227273,-0.00869879832530564,-0.008699172712759832,-0.008699302079431166,-0.008699036064793733,-0.008698829337949302,-0.008698770407550037,-0.00869908945248948,-0.00869883709663323,-0.0086987825194088,-0.00869921925263269,-0.008699081275049158,-0.008698877089205592,-0.00869869141728206,-0.008699018640592658,-0.0086989360847759,-0.00869875780504963,-0.008698696514236978,-0.008698967614695007,-0.008699027224962977,-0.008698858350210495,-0.008699165342795915,-0.00869873955381666,-0.008698987889199669,-0.008699121129281583,-0.008698975395713127,-0.008699062770205972,-0.008699068420093062,-0.008699060594163987,-0.00869883385490345,-0.0086988387013953,-0.008698639429391156,-0.00869873858172265,-0.008698708732567763,-0.008699148677028739,-0.008698695086952049,-0.008698915249436865,-0.008699198409838219,-0.008698886312207315,-0.008698690059437167,-0.00869879263580507,-0.008699139335650488,-0.008698819517588196,-0.008698925927768537,-0.00869873011221585,-0.00869899507033365,-0.008698874403162266,-0.008698987722211414,-0.008699039289708343,-0.008698766668701056,-0.00869907592678502,-0.00869927852701455,-0.008699055960487152,-0.008698926610907248,-0.008698855854029592,-0.008699077155809322,-0.008698846269811818,-0.008699068022731089,-0.00869887812278144,-0.008699101870940227,-0.008699025391284542,-0.008699124531935502,-0.008698927358995807,-0.008698891423791497,-0.008698770556937407,-0.008698963968975088,-0.008699117608193491,-0.008698886310643524,-0.008698813380836428,-0.008698690134704323,-0.008699306348461552,-0.008698971959777802,-0.008699172678863606,-0.008698788552852131
-0.0025247339758168374,-0.0025246018669444854,-0.002524761713743497,-0.00252467185638832,-0.002524803519190995,-0.002524511324938273,-0.0025246456710090637,-0.0025246616148791824,-0.002524663789484146,-0.0025246193022226806,-0.002524658410103819,-0.0025247025464765886,-0.0025245903200752907,-0.002524611951829727,-0.0025246473291091077,-0.0025247285816770203,-0.0025246079237238547,-0.0025245577476516075,-0.0025247348554365036,-0.002524712992096145,-0.002524696781670328,-0.002524551471839927,-0.0025247422986784587,-0.002524752365838734,-0.002524595304842809,-0.0025247633109403075,-0.00252461963799506,-0.002524559894888272,-0.002524602923186043,-0.0025249099904775954,-0.002524833496268819,-0.0025246634675538983,-0.002524648949587027,-0.002524666554952458,-0.0025246905148770555,-0.0025246886864763503,-0.0025246342492466455,-0.002524853570961236,-0.0025247483264891064,-0.002524718615225566,-0.00252457950587936,-0.002524808866439837,-0.0025248025011419626,-0.002524538078286084,-0.0025246317229081798,-0.0025246845887882115,-0.002524781820525493,-0.002524544158440465,-0.002524820326717496,-0.0025245515022299814,-0.002524855592342528,-0.0025247264196312,-0.002524817368332881,-0.0025247308226240077,-0.002524782500838989,-0.0025247963300438795,-0.0025245858157682396,-0.0025246928930529452,-0.002524573948961689,-0.0025245559522467306,-0.0025245554086217223,-0.0025249367740793494,-0.0025245659995131366,-0.002524678210153255,-0.0025248797258502287,-0.002524732972381841,-0.0025246263057223284,-0.0025246514671982143,-0.0025248922906571567,-0.0025246655437929253,-0.0025247639759375124,-0.00252462311120194,-0.0025246278250176625,-0.0025245894740923455,-0.002524792915403859,-0.0025247067814612102,-0.002524637536878622,-0.002524887795518773,-0.002524954214529168,-0.0025247618010625274,-0.0025247731031142664,-0.002524667549020688,-0.0025248186688963947,-0.0025246521784498418,-0.00252472353561709,-0.0025246652223638558,-0.0025247371952468486,-0.0025247760037924545,-0.002524845933317329,-0.00252479115943616,-0.0025246687406108026,-0.0025246008102943174,-0.0025247468012867644,-0.002524655245328508,-0.0025246866206403936,-0.0025246200178917,-0.002524498006649051,-0.0025248474086727426,-0.0025245643420966453,-0.0025248793510016876,-0.002524547267730373
-0.00102035897327609,-0.0010202537333058623,-0.0010204301187172302,-0.001020307517696743,-0.0010203819813434825,-0.001020199185057418,-0.0010202531123894554,-0.0010203217540926753,-0.0010202689304073223,-0.0010203171690427021,-0.001020308845536284,-0.0010203197636227948,-0.001020254223343783,-0.0010202887959519218,-0.0010203387728303969,-0.001020379013047701,-0.0010202525472289329,-0.0010202238407353472,-0.001020340396210606,-0.0010203945398133253,-0.0010203473440629797,-0.0010202561665797164,-0.001020415061656836,-0.0010203360842084325,-0.0010202717263710004,-0.0010203656749433563,-0.0010203209055525417,-0.0010202683395205965,-0.001020252916156123,-0.0010204799888725844,-0.0010203768692094496,-0.0010202822959155269,-0.0010203089476882633,-0.0010203711119742354,-0.001020336348744398,-0.0010203354808661627,-0.0010203410514679802,-0.001020419198932475,-0.001020414957931567,-0.0010203578189375171,-0.0010202859539977282,-0.0010204258522745814,-0.0010204335788071167,-0.0010202201632307315,-0.0010203050121827748,-0.001020297812489263,-0.0010203943853115515,-0.0010201906702857766,-0.0010204064509466188,-0.0010202568844145605,-0.0010204745971186268,-0.001020319594330092,-0.0010204184783520658,-0.0010203229115227311,-0.0010203884624770407,-0.0010203807402597944,-0.0010202556392709182,-0.0010203724732051602,-0.0010202965691909023,-0.00102026696794857,-0.0010202701204946618,-0.001020494038201487,-0.001020318119188718,-0.0010203233618485716,-0.0010204496774598043,-0.00102037743282721,-0.001020317974012308,-0.0010203383190132461,-0.0010204620025594361,-0.0010203788191122279,-0.0010204285497496094,-0.0010203683324329048,-0.0010202637558180366,-0.0010202871044773956,-0.001020406922234164,-0.0010203362168571051,-0.0010203111107047929,-0.001020493897127699,-0.0010204958541685477,-0.0010203861587979944,-0.0010203944270862975,-0.001020337310578527,-0.0010204223728653263,-0.0010203216591642837,-0.001020321228413756,-0.0010203485866733895,-0.0010203310968614127,-0.0010203994830511696,-0.0010204334017785129,-0.0010204145729625722,-0.0010203225236252891,-0.0010203195523382613,-0.0010203734978240626,-0.001020244708071359,-0.0010203170399868036,-0.0010203112501934127,-0.0010202156503759901,-0.0010204228672596651,-0.001020205986491309,-0.0010204743800701133,-0.0010202039349147458
-0.000507089679187815,-0.0005070357013349325,-0.0005071730720832943,-0.000507055484346875,-0.0005071212062087026,-0.0005069922867555275,-0.0005069971122356671,-0.0005070678702589501,-0.0005070355623113134,-0.0005070922276533634,-0.0005070815268128882,-0.0005070816534082487,-0.0005070259625718923,-0.0005070570648499623,-0.0005071200592210035,-0.0005071289625583843,-0.0005070354395919437,-0.000507015293796251,-0.000507053720517357,-0.0005071425734662554,-0.0005070828206863244,-0.0005070331934284668,-0.0005071329283535102,-0.0005070705061044614,-0.0005070650823113462,-0.0005071058020270679,-0.000507112579274256,-0.0005070446506135927,-0.000507012077076978,-0.0005071574394912087,-0.000507079947746439,-0.0005070512246420159,-0.0005070661250366549,-0.0005071345992928604,-0.0005070907293744319,-0.0005070811450929838,-0.000507095368604057,-0.0005071416014263507,-0.0005071577665506331,-0.0005071090305123931,-0.0005070541309797183,-0.0005071478268836968,-0.0005071389376990986,-0.0005069966477474541,-0.0005070650434182141,-0.0005070296466757039,-0.0005071167708352198,-0.0005069873163734838,-0.0005071113680935586,-0.000507045653926252,-0.0005071908812808346,-0.0005070547084207594,-0.0005071305371586847,-0.0005070443752572358,-0.0005071087546516381,-0.0005070902556741043,-0.0005070271204588404,-0.0005071275052973001,-0.0005070821517014432,-0.0005070590767721696,-0.0005070617340523289,-0.0005071829717670198,-0.0005071148164958693,-0.0005070750861057773,-0.0005071454884349002,-0.0005071174206110177,-0.0005071107996153354,-0.0005071067053336948,-0.0005071573020461617,-0.0005071653647562618,-0.0005071801146687975,-0.0005071380198590801,-0.0005070379075282107,-0.000507065314426153,-0.0005071256672755343,-0.000507069383342265,-0.000507071487880751,-0.0005071884991007605,-0.0005071648684802845,-0.0005071177534384818,-0.0005070955017542618,-0.000507099644835202,-0.0005071373815407361,-0.0005070718010557786,-0.0005070516214396146,-0.000507112107624484,-0.0005070763418103738,-0.0005071269950994113,-0.0005071497043179966,-0.0005071358276210257,-0.0005070804803050152,-0.0005071030901734966,-0.0005071014578230592,-0.0005069882494796691,-0.0005070353783616526,-0.0005070717747636105,-0.0005070157532421106,-0.0005071303459009528,-0.0005069834626227,-0.0005071788047219536,-0.0005069630944555129
-0.0002843299241756538,-0.0002843157607592319,-0.00028441178408870774,-0.00028431021620001115,-0.000284368053731309,-0.00028427732046915576,-0.0002842562811295592,-0.0002843174599318791,-0.0002842955680297059,-0.0002843547365499941,-0.0002843376449258873,-0.00028434274509840066,-0.0002843022667058878,-0.0002843327507241843,-0.00028438218538827663,-0.0002843781910655313,-0.00028432345647703337,-0.0002843058107960862,-0.0002842870099420355,-0.00028437861982051767,-0.0002843308641925749,-0.0002842949069564673,-0.0002843548538749529,-0.000284314559211866,-0.0002843480039337454,-0.0002843608005341558,-0.00028438384760481856,-0.00028430768511203587,-0.000284269588101471,-0.0002843668631487415,-0.00028431674700630925,-0.00028432253173068286,-0.00028433399070821566,-0.0002843822576063781,-0.00028434755537143776,-0.00028432145487361363,-0.00028433821266268117,-0.00028438061120590743,-0.0002843902355305595,-0.00028435864660606266,-0.00028431601849450287,-0.0002843800746028841,-0.00028435784303195105,-0.0002842721596228287,-0.00028432281705231415,-0.0002842837554305846,-0.0002843601569130802,-0.00028428503947359476,-0.00028433909842225135,-0.0002843182609328415,-0.000284418018169868,-0.00028431842549805664,-0.0002843668421411001,-0.0002842918435860727,-0.0002843396577550734,-0.0002843336755822747,-0.00028429856897195315,-0.00028436099129240693,-0.00028434898063806687,-0.0002843269366075694,-0.00028433868765849344,-0.0002843992805204961,-0.00028438707674736485,-0.00028433542064536347,-0.00028436924823563347,-0.00028436227933962557,-0.0002843879369848059,-0.0002843606482476121,-0.00028438021334146535,-0.0002844305571029659,-0.00028442098523114533,-0.0002843856029680074,-0.0002842948769468118,-0.0002843331971744888,-0.00028436144294866734,-0.00028431054130170525,-0.0002843406176557392,-0.00028439191058658557,-0.00028437618884764784,-0.00028436391794182676,-0.0002843160994162709,-0.0002843608630034389,-0.0002843643068333241,-0.0002843178707860213,-0.00028430546951828265,-0.000284368989355755,-0.00028432616341929947,-0.000284367874625139,-0.0002843867171134266,-0.0002843690594450024,-0.00028433920828429204,-0.00028436358880432554,-0.00028433636020812553,-0.0002842484969416435,-0.00028427171246493666,-0.00028432698795484055,-0.0002842982687461717,-0.0002843601601065145,-0.0002842629889562505,-0.000284392275878137,-0.0002842320648981454
-0.0001714217848879493,-0.00017142904002055855,-0.0001714975941904476,-0.00017141601735060297,-0.00017145794375551934,-0.000171392307247,-0.00017136820615598148,-0.00017141466135870635,-0.00017139679197844364,-0.00017146058130807358,-0.00017144063046776266,-0.00017144991453904728,-0.0001714133961642675,-0.00017144997027892324,-0.00017148168004153954,-0.00017147278590883488,-0.00017144195681514438,-0.00017142644748262506,-0.00017138706673446076,-0.0001714650502387618,-0.00017142953358524772,-0.00017140195384648615,-0.00017143753486193505,-0.0001714119781848896,-0.00017146308622867495,-0.00017145932986760009,-0.0001714888502945667,-0.00017141263679383578,-0.00017137903861353502,-0.00017144467039046334,-0.00017140955295238969,-0.00017143475498838056,-0.00017144842808642892,-0.00017147167527918725,-0.00017144886531423272,-0.00017141447006632841,-0.0001714266119108637,-0.00017147205593608797,-0.00017147453188450366,-0.00017145499402034632,-0.00017142031370606135,-0.00017146678184929885,-0.0001714395956357468,-0.00017138996750758878,-0.00017142525255493894,-0.00017139071766647656,-0.0001714537721547158,-0.00017140919634415472,-0.00017142317662241526,-0.00017143349588139397,-0.00017149794807551371,-0.00017143018176715816,-0.0001714541156250681,-0.00017139859179215804,-0.0001714224040503409,-0.00017143154576250837,-0.00017140764659736088,-0.00017144491959597652,-0.00017145388003576725,-0.00017143243951699892,-0.00017145032041593274,-0.00017148220132091635,-0.00017149520555748339,-0.0001714391658156785,-0.00017145749878452981,-0.00017145892239955603,-0.00017149054290788152,-0.00017145847612675552,-0.0001714674550540383,-0.00017152810319698167,-0.00017150574011239427,-0.0001714801197500327,-0.00017139524507735134,-0.00017144291878607479,-0.00017145150706748618,-0.00017140353556586288,-0.00017145113320105393,-0.0001714571425459626,-0.0001714596233866329,-0.00017145952763451502,-0.00017140495425205552,-0.0001714627621119865,-0.0001714534749536172,-0.00017141299761004345,-0.0001714090881636724,-0.00017147027774300368,-0.00017142127183704116,-0.00017146185408392308,-0.00017148031431727425,-0.00017146192261050295,-0.00017144284431598716,-0.00017146113110066077,-0.0001714285987886884,-0.00017135487379606662,-0.00017137088318971752,-0.00017142770213264975,-0.00017142069526551433,-0.0001714488061623453,-0.00017137781608136978,-0.0001714685442876749,-0.0001713508759932489
-0.00010814831595033476,-0.00010817041526155804,-0.00010821938720669482,-0.00010815832812649648,-0.00010818360081782619,-0.00010813760913818153,-0.00010811528768555888,-0.0001081501872840432,-0.00010813516912257885,-0.00010819859018950587,-0.00010817907173680893,-0.00010818676673321825,-0.00010815364814099519,-0.0001081928130311589,-0.00010820967441187642,-0.00010820209346001192,-0.0001081826819773114,-0.00010817263061880324,-0.00010813159010452389,-0.00010819376891419157,-0.00010816290558022815,-0.0001081449135486037,-0.0001081645573561435,-0.00010814808106614292,-0.00010820400636314716,-0.00010819110411650826,-0.0001082213348318945,-0.00010815278980154124,-0.00010812208974193583,-0.00010816607831772924,-0.00010814205948967662,-0.00010817766063346345,-0.00010819206559023535,-0.000108194145087292,-0.00010818290299457851,-0.00010814727197043682,-0.00010815279496433384,-0.00010819803398795993,-0.00010819676713183185,-0.00010818711088122164,-0.00010815923616161654,-0.00010818962805427622,-0.00010816450336532696,-0.00010813814353739668,-0.00010816230206778268,-0.00010813434225838146,-0.000108183107947375,-0.00010815781333031453,-0.00010814772023500027,-0.00010817587747555883,-0.00010821514787914049,-0.0001081710529189314,-0.00010817914316716686,-0.0001081408942017538,-0.00010814254945602348,-0.00010816795433567111,-0.0001081485899915932,-0.0001081735386274263,-0.00010819215476472812,-0.00010817228306364535,-0.00010818942737987202,-0.00010820721601434713,-0.0001082284122145638,-0.00010817339139451067,-0.00010818510361457518,-0.00010819396912652095,-0.00010821766239599846,-0.00010819434924123195,-0.00010819650950475863,-0.00010824981393465908,-0.00010822490176363836,-0.0001082057061580178,-0.00010813630267673633,-0.00010818197171189313,-0.00010818048421103681,-0.00010813858220330666,-0.0001081893538644912,-0.00010817115379313177,-0.0001081846918908329,-0.00010819031837504037,-0.00010813865301389535,-0.00010819840740174846,-0.00010818364474905515,-0.00010814459023439008,-0.00010814928512147475,-0.00010820588821247709,-0.0001081568197931149,-0.00010818984147155168,-0.00010820921882454431,-0.0001081907210260543,-0.00010818051230394979,-0.00010819033610927681,-0.00010816457627143718,-0.00010809561775620592,-0.00010811290791855877,-0.00010816133261742546,-0.00010817311151581669,-0.00010817921676357959,-0.00010812050655028886,-0.00010818812381661556,-0.00010810580698448916
-0.00007028771255421768,-0.00007032112745993614,-0.0000703545478230099,-0.0000703114382607129,-0.00007032382760057124,-0.00007029243740756078,-0.00007027366432316046,-0.00007030108323557855,-0.00007028743044934995,-0.00007034367878814684,-0.00007032605584429019,-0.0000703325542391679,-0.00007030552900956937,-0.00007034151851806466,-0.0000703496120455619,-0.00007034126851362171,-0.00007033170052055611,-0.00007032268055186738,-0.00007028952928128729,-0.000070336228570871,-0.00007030771014088393,-0.0000702981874264618,-0.00007030860274554929,-0.00007029695983815762,-0.00007035162345311737,-0.0000703344528847492,-0.00007036211152205638,-0.00007030501083823749,-0.00007027596312986266,-0.00007030537502658277,-0.0000702894355846343,-0.00007032823560148547,-0.00007034144224766188,-0.00007033124912861398,-0.00007032835644701467,-0.00007029446741712615,-0.00007029550313045134,-0.00007033481086733421,-0.00007033438589439187,-0.00007033066500959496,-0.0000703074285464009,-0.00007032589411392354,-0.00007030814542667979,-0.00007029337707479795,-0.00007031334850334764,-0.0000702883659302958,-0.00007032353758057176,-0.00007031264860224868,-0.00007028821401179912,-0.00007032482193923095,-0.0000703468318783684,-0.00007032041303356149,-0.00007031838134145929,-0.000070291654820966,-0.00007028413174509142,-0.00007031599284652691,-0.00007030105760524364,-0.00007031846342023463,-0.00007034081183863685,-0.0000703235756500344,-0.00007033704834063031,-0.00007034604570283692,-0.00007036742431965335,-0.00007031890365363362,-0.00007032594058486842,-0.00007033818842262229,-0.00007035510700949998,-0.00007034110385563576,-0.00007033964142350405,-0.00007037993841284794,-0.00007035998262947853,-0.00007034231564185025,-0.00007029250771375709,-0.00007032754088610872,-0.00007032338204763349,-0.00007028991548501206,-0.00007033643829262631,-0.00007030749939376438,-0.00007032504391434754,-0.00007033225441414339,-0.00007028667852847867,-0.00007034547102904338,-0.0000703285149914138,-0.00007029375987057818,-0.00007030067388111614,-0.00007035102547696978,-0.00007030765229188875,-0.00007032953314064509,-0.0000703463314815056,-0.0000703301064983666,-0.00007032676334444999,-0.00007033162363266724,-0.00007031664911030021,-0.00007025304702708407,-0.00007027023992439708,-0.0000703058920628637,-0.00007032968579047811,-0.00007032391982767273,-0.00007027138050838197,-0.0000703247742856139,-0.0000702685823984435
