mean,err
-0.0669669071403912,0.0000352912390869661
0.027024882385613055,0.000011011694931195188
0.004625969813989091,5.080169807362574e-6
0.0012669005278384505,3.0035486498515467e-6
0.0004979602075140487,1.8597487781296916e-6
0.0002437376406562667,1.1608725544853513e-6
0.00013466822924244846,7.438051037932179e-7
0.00007966244987599556,5.217282053772602e-7
0.0000491597831628277,4.2434983642621507e-7
0.00003115752620380234,3.3538984970746825e-7
0.00002003562674067724,2.7671609527518716e-7
0.000012964513793560804,2.7030101763990953e-7
8.40801024448676e-6,2.793357530398583e-7
5.471976163381037e-6,2.804981728307632e-7
3.582919309219336e-6,2.5940065843159416e-7
2.356531316123797e-6,2.0291828207684694e-7
1.6208875529378495e-6,1.3820919248025955e-7
1.117587008750401e-6,1.6260550822524947e-7
7.669054922329384e-7,1.736221201048325e-7
5.407552877005699e-7,1.6002241455698586e-7
3.968091928437812e-7,1.2915923978060335e-7
2.854895589481645e-7,9.043380653337129e-8
2.1071223850966783e-7,6.076695847713138e-8
1.76499684573186e-7,4.159537279380957e-8
1.6753309188487203e-7,3.4243111611203665e-8
