mean,err
-0.06792939836549779,0.000023854826272678285
-0.04629679611581217,0.000012481545491209314
-0.008696644011318115,6.534035390474587e-6
-0.0025283016271500885,4.231272644315014e-6
-0.0010238776232538152,2.8574264956692344e-6
-0.0005094990436602899,2.0634796991526438e-6
-0.0002857062152326148,1.5434570777747204e-6
-0.00017217525096128533,1.1940939267585584e-6
-0.00010863051166506119,9.463103973264658e-7
-0.00007062471942323203,7.627481440128475e-7
-0.00004680292960142393,6.051706729057077e-7
-0.00003140318119289358,4.813048086999512e-7
-0.00002126228167844777,3.885848205824768e-7
-0.000014522790805402437,3.1112509649830123e-7
-0.00001000148459898382,2.555193193224161e-7
-6.9226474873654486e-6,2.1871834376226214e-7
-4.819651540144538e-6,1.7968167264998416e-7
-3.3935442921293143e-6,1.2941007133508204e-7
-2.425650250572828e-6,8.635191227105801e-8
-1.7774975732305646e-6,6.57992209424262e-8
-1.3363518105037804e-6,7.480174498826694e-8
-1.0341063523727865e-6,8.771223035611598e-8
-8.338872569655639e-7,9.123110701573964e-8
-7.164483946361083e-7,8.820978825174892e-8
-6.792169638686896e-7,8.779194973012544e-8
-7.164483946361083e-7,8.820978825174892e-8
-8.338872569655639e-7,9.123110701573964e-8
-1.0341063523727865e-6,8.771223035611598e-8
-1.3363518105037804e-6,7.480174498826694e-8
-1.7774975732305646e-6,6.57992209424262e-8
-2.425650250572828e-6,8.635191227105801e-8
-3.3935442921293143e-6,1.2941007133508204e-7
-4.819651540144538e-6,1.7968167264998416e-7
-6.9226474873654486e-6,2.1871834376226214e-7
-0.00001000148459898382,2.555193193224161e-7
-0.000014522790805402437,3.1112509649830123e-7
-0.00002126228167844777,3.885848205824768e-7
-0.00003140318119289358,4.813048086999512e-7
-0.00004680292960142393,6.051706729057077e-7
-0.00007062471942323203,7.627481440128475e-7
-0.00010863051166506119,9.463103973264658e-7
-0.00017217525096128533,1.1940939267585584e-6
-0.0002857062152326148,1.5434570777747204e-6
-0.0005094990436602899,2.0634796991526438e-6
-0.0010238776232538152,2.8574264956692344e-6
-0.0025283016271500885,4.231272644315014e-6
-0.008696644011318115,6.534035390474587e-6
-0.04629679611581217,0.000012481545491209314
