2.23859409834605200e-01,6.81592092690437969e-04
8.59678381691073024e-02,6.80957603307179543e-04
3.09144639644713393e-02,6.69709650432608592e-04
1.99549382639242698e-02,6.31418737989560865e-04
1.61727790683236679e-02,5.66772768449624030e-04
1.41558013776505332e-02,5.01693397139204656e-04
1.27593790428833839e-02,4.42034453088332535e-04
1.16599278449725074e-02,3.92068129935091252e-04
1.07498262199400840e-02,3.54847419952501037e-04
9.97195962790722000e-03,3.28928691243413670e-04
9.28917865567205174e-03,3.07381633024842197e-04
8.67999886693058241e-03,2.87696705181164864e-04
8.13598007990719643e-03,2.71712021850710711e-04
7.65096506552687735e-03,2.60342029607729892e-04
7.21461425109255240e-03,2.51594673902525855e-04
6.82838388010181905e-03,2.44735099635267044e-04
6.49113371583519023e-03,2.39076490743205444e-04
6.20391117276467789e-03,2.34210747310521295e-04
5.95834225388141431e-03,2.28854316614449490e-04
5.74591708249091917e-03,2.23413978754799861e-04
5.57161605738039876e-03,2.19327825173563711e-04
5.43685615017863288e-03,2.16767332354343706e-04
5.34017508774507158e-03,2.15180392091155316e-04
5.27724973577383630e-03,2.13464773921430401e-04
5.25312683255763253e-03,2.12423784187732513e-04
5.27724973577383630e-03,2.13464773921430401e-04
5.34017508774507158e-03,2.15180392091155316e-04
5.43685615017863288e-03,2.16767332354343706e-04
5.57161605738039876e-03,2.19327825173563711e-04
5.74591708249091917e-03,2.23413978754799861e-04
5.95834225388141431e-03,2.28854316614449490e-04
6.20391117276467789e-03,2.34210747310521295e-04
6.49113371583519023e-03,2.39076490743205444e-04
6.82838388010181905e-03,2.44735099635267044e-04
7.21461425109255240e-03,2.51594673902525855e-04
7.65096506552687735e-03,2.60342029607729892e-04
8.13598007990719643e-03,2.71712021850710711e-04
8.67999886693058241e-03,2.87696705181164864e-04
9.28917865567205174e-03,3.07381633024842197e-04
9.97195962790722000e-03,3.28928691243413670e-04
1.07498262199400840e-02,3.54847419952501037e-04
1.16599278449725074e-02,3.92068129935091252e-04
1.27593790428833839e-02,4.42034453088332535e-04
1.41558013776505332e-02,5.01693397139204656e-04
1.61727790683236679e-02,5.66772768449624030e-04
1.99549382639242698e-02,6.31418737989560865e-04
3.09144639644713393e-02,6.69709650432608592e-04
8.59678381691073024e-02,6.80957603307179543e-04
