mean,err
3.908182620541142e-05,3.596959606197009e-05
1.7729330150561242,0.00089814175720523
1.3078652276393619,0.0019282105347180375
0.9480728656740216,0.002759423651505782
0.7272926143160522,0.003373152610929848
0.5999188195843391,0.005787153236180779
0.523476133874826,0.006045730763728455
0.4872841298792988,0.008121461921914923
0.4690056677682609,0.0136154031739447
0.45712296223468907,0.01867977747015424
0.4475102166951663,0.02502104451579299
0.42915556959712725,0.03393456926803961
0.3914293924984775,0.04564292410518964
0.3471794761876687,0.06348320987367294
0.3297405634413129,0.08382407394677976
0.2981471690365775,0.09635235046227146
0.21514844087475682,0.07525407848549094
0.224012289289025,0.09544286402206943
0.2660895372292508,0.13155913844240202
0.19304392446279783,0.14477321701094514
7.260615778460869e-06,0.0011472720310884159
1.975287886056244e-05,0.0025421927090425052
1.4916206246552523e-05,0.001987917296101332
-6.441113126040863e-06,0.001519413175459865
1.286674863634479e-05,0.001507725279092524
3.480072951127178e-05,0.0020421415041264154
4.771411089764704e-06,0.001660368255795804
-6.791048823118039e-06,0.0016362606786170014
0.19304392446279783,0.14477321701094512
0.2660895372292508,0.1315591384424021
0.22401228928902497,0.09544286402206924
0.21514844087475682,0.07525407848549076
0.2981471690365775,0.09635235046227132
0.3297405634413129,0.08382407394677976
0.34717947618766865,0.06348320987367267
0.3914293924984775,0.045642924105190434
0.42915556959712736,0.033934569268039776
0.4475102166951661,0.025021044515792897
0.4571229622346892,0.018679777470153595
0.4690056677682609,0.013615403173944218
0.4872841298792988,0.008121461921915145
0.5234761338748258,0.006045730763728234
0.599918819584339,0.005787153236179998
0.7272926143160525,0.003373152610931013
0.9480728656740217,0.0027594236515089566
1.307865227639362,0.0019282105347189886
1.7729330150561242,0.0008981417572075073
