mean,err
1.0699441037180428,0.005667535125208444
1.4332572836333082,0.026723720553511316
0.9428382091913412,0.04917725993335907
0.6294500055716543,0.056146620940990134
0.4516393190491568,0.05384213917083451
0.33977147762021426,0.04771521223849379
0.26622902915650787,0.044235631780094556
0.22563653161667796,0.04412865580943821
0.1968905001616983,0.0425496795508318
0.16311061774381436,0.03661015523125811
0.13572891630018846,0.03044724402663937
0.12605899467549603,0.02751149122701404
0.12516125647195397,0.027449184455759647
0.12093591027196815,0.027446852910396474
0.11789554829450752,0.02962811053146353
0.1205297095881388,0.03278693033607902
0.12557452645063705,0.034432959622631376
0.12206026869205006,0.0328165366436717
0.1140640720511202,0.032741456275731294
0.10642103716873154,0.03679087916760852
0.12484166613228924,0.048308356564897244
0.13014372285601375,0.057542447497837795
0.09742549389766385,0.07978118506089686
0.012473350077930271,0.18523586033362863
0.012464474971232377,0.1852942528809264
0.09742549389766385,0.07978118506089635
0.13014372285601383,0.057542447497838135
0.12484166613228924,0.048308356564897056
0.10642103716873155,0.03679087916760863
0.11406407205112018,0.032741456275731516
0.12206026869205003,0.03281653664367202
0.12557452645063705,0.03443295962263153
0.12052970958813879,0.032786930336079045
0.11789554829450749,0.02962811053146355
0.12093591027196815,0.027446852910396655
0.12516125647195395,0.027449184455759532
0.12605899467549606,0.027511491227013712
0.13572891630018846,0.03044724402663954
0.16311061774381436,0.036610155231258115
0.1968905001616983,0.04254967955083174
0.22563653161667793,0.04412865580943824
0.26622902915650787,0.04423563178009495
0.3397714776202145,0.047715212238494106
0.45163931904915633,0.05384213917083454
0.6294500055716541,0.05614662094098966
0.9428382091913415,0.049177259933357725
1.4332572836333077,0.0267237205535092
