mean,err
0.38471896874136224,0.0003343182428896657
1.6729562312149828,0.0006972666795521032
1.2327512631664408,0.001314466295524353
0.8968853172699722,0.0017181410170272469
0.6865084010465449,0.0018640558224516557
0.5617574156430191,0.0021966180044186282
0.48552838607798715,0.0029678802686287213
0.43489075835588015,0.003702130048054332
0.4006854759361805,0.004256261573583026
0.3745672528095869,0.004726382666086695
0.3536037876578195,0.006075869436535522
0.3370211221664103,0.007752084000910557
0.3253595968556122,0.008897103562995156
0.30874366235693135,0.010467307360783763
0.2919554652855259,0.012906482065465567
0.2774458098568362,0.015369829040737172
0.2685306194637727,0.01686575170994349
0.26934001238426486,0.018954140440812953
0.28751266129485215,0.021379635207545825
0.30147086708208254,0.02604221458446232
0.3038142754365681,0.032646571618743035
0.30572630862003985,0.04395136544046271
0.2968421511399324,0.053898686726262406
0.2562892251015067,0.07009490968895858
0.2562892251015066,0.07009490968895875
0.2968421511399324,0.053898686726262565
0.30572630862003985,0.0439513654404625
0.3038142754365681,0.032646571618743125
0.30147086708208254,0.026042214584462188
0.2875126612948522,0.02137963520754605
0.2693400123842649,0.018954140440813085
0.2685306194637728,0.016865751709943325
0.2774458098568363,0.015369829040737163
0.2919554652855259,0.01290648206546555
0.30874366235693135,0.010467307360783582
0.32535959685561217,0.008897103562995574
0.3370211221664101,0.007752084000910317
0.3536037876578195,0.0060758694365357505
0.3745672528095869,0.004726382666086263
0.4006854759361803,0.0042562615735832095
0.43489075835588015,0.0037021300480549143
0.48552838607798704,0.002967880268628937
0.5617574156430195,0.002196618004419103
0.686508401046545,0.0018640558224527132
0.8968853172699716,0.0017181410170283165
1.2327512631664406,0.0013144662955240363
1.6729562312149828,0.0006972666795494341
NaN,0.0
