-6.782723001196723500e-02,7.121628187759982101e-06
-4.620629528176069256e-02,4.691643055634853007e-06
-8.679527645010056899e-03,1.911362585168143389e-06
-2.527106429047682248e-03,1.203228680086445891e-06
-1.026883659563553866e-03,7.971647842006943079e-07
-5.144089881986287733e-04,5.860695238983618433e-07
-2.915587993030221287e-04,4.689225903287382692e-07
-1.780589556317801515e-04,3.892356828933854125e-07
-1.140673655357741796e-04,3.284830339111658661e-07
-7.546256092630113858e-05,2.792742991351164881e-07
-5.104740085734905150e-05,2.361309340446248827e-07
-3.508456482736458575e-05,1.996715454433288192e-07
-2.440885296300848974e-05,1.696893574728863478e-07
-1.713888574169459346e-05,1.459486552343707588e-07
-1.211801762046478797e-05,1.265083068501818802e-07
-8.614230289102797308e-06,1.089771441124125515e-07
-6.154521549817182061e-06,9.249861667430227956e-08
-4.427282607344377401e-06,7.916511677590485609e-08
-3.216809674343489647e-06,7.058136314659885928e-08
-2.368140620781815011e-06,6.564935441110367706e-08
-1.777664058851510576e-06,6.283863575300618604e-08
-1.378146483946802989e-06,6.126702377299651646e-08
-1.122479065729451248e-06,6.052436045627577939e-08
-9.854829933174467317e-07,6.080709170577336425e-08
-9.451337784413359161e-07,6.120705633128471506e-08
-9.854829933174467317e-07,6.080709170577336425e-08
-1.122479065729451248e-06,6.052436045627577939e-08
-1.378146483946802989e-06,6.126702377299651646e-08
-1.777664058851510576e-06,6.283863575300618604e-08
-2.368140620781815011e-06,6.564935441110367706e-08
-3.216809674343489647e-06,7.058136314659885928e-08
-4.427282607344377401e-06,7.916511677590485609e-08
-6.154521549817182061e-06,9.249861667430227956e-08
-8.614230289102797308e-06,1.089771441124125515e-07
-1.211801762046478797e-05,1.265083068501818802e-07
-1.713888574169459346e-05,1.459486552343707588e-07
-2.440885296300848974e-05,1.696893574728863478e-07
-3.508456482736458575e-05,1.996715454433288192e-07
-5.104740085734905150e-05,2.361309340446248827e-07
-7.546256092630113858e-05,2.792742991351164881e-07
-1.140673655357741796e-04,3.284830339111658661e-07
-1.780589556317801515e-04,3.892356828933854125e-07
-2.915587993030221287e-04,4.689225903287382692e-07
-5.144089881986287733e-04,5.860695238983618433e-07
-1.026883659563553866e-03,7.971647842006943079e-07
-2.527106429047682248e-03,1.203228680086445891e-06
-8.679527645010056899e-03,1.911362585168143389e-06
-4.620629528176069256e-02,4.691643055634853007e-06
