6.67977885332046439e-02,1.19281258005060613e-05
-2.69717635099630745e-02,3.72676323045184408e-06
-4.59602902068389878e-03,2.38841851693544340e-06
-1.24700034572504327e-03,1.69706045977193294e-06
-4.85047923291864194e-04,1.33609965229738439e-06
-2.36020294454674328e-04,1.15465319342561486e-06
-1.30631400552901235e-04,1.00290240997978939e-06
-7.79491733481362285e-05,9.45043683947704841e-07
-4.85622565074859605e-05,1.04183669696347102e-06
-3.09065933620327583e-05,1.00436708268454459e-06
-1.99838225918011817e-05,8.89281762825822202e-07
-1.30126361810219250e-05,7.25651713186439426e-07
-8.39997248170349269e-06,5.88574627456837623e-07
-5.16555309557377497e-06,5.39140127268620544e-07
-3.17946907019168614e-06,4.69553421400089013e-07
-1.97165391415855908e-06,4.05299318032707089e-07
-1.21550794913780250e-06,3.35519932481020688e-07
-7.04530705792908481e-07,3.10655861692318063e-07
-3.87106395128283169e-07,3.10379203895016382e-07
-2.71048757926815748e-07,2.61751927082097372e-07
-2.71806469403304520e-07,2.07729446798903897e-07
-3.27505731385334529e-07,1.83685108465616117e-07
-4.20860753469319519e-07,1.96633754263369880e-07
-5.28948211742370913e-07,2.03116107806787045e-07
-5.90179477365803212e-07,2.03908396425269867e-07
-5.28948211742370913e-07,2.03116107806787045e-07
-4.20860753469319519e-07,1.96633754263369880e-07
-3.27505731385334529e-07,1.83685108465616117e-07
-2.71806469403304520e-07,2.07729446798903897e-07
-2.71048757926815748e-07,2.61751927082097372e-07
-3.87106395128283169e-07,3.10379203895016382e-07
-7.04530705792908481e-07,3.10655861692318063e-07
-1.21550794913780250e-06,3.35519932481020688e-07
-1.97165391415855908e-06,4.05299318032707089e-07
-3.17946907019168614e-06,4.69553421400089013e-07
-5.16555309557377497e-06,5.39140127268620544e-07
-8.39997248170349269e-06,5.88574627456837623e-07
-1.30126361810219250e-05,7.25651713186439426e-07
-1.99838225918011817e-05,8.89281762825822202e-07
-3.09065933620327583e-05,1.00436708268454459e-06
-4.85622565074859605e-05,1.04183669696347102e-06
-7.79491733481362285e-05,9.45043683947704841e-07
-1.30631400552901235e-04,1.00290240997978939e-06
-2.36020294454674328e-04,1.15465319342561486e-06
-4.85047923291864194e-04,1.33609965229738439e-06
-1.24700034572504327e-03,1.69706045977193294e-06
-4.59602902068389878e-03,2.38841851693544340e-06
-2.69717635099630745e-02,3.72676323045184408e-06
