-2.09502975263203689e-01,4.80739331602663723e-04
-7.15412635984660206e-02,4.83644569487436408e-04
-1.67564338000586420e-02,4.76437107730307984e-04
-6.30058149323807146e-03,4.53316877987845345e-04
-3.17711335383971758e-03,4.13633731194651107e-04
-1.86959167628903528e-03,3.73769054647154618e-04
-1.17802553465343575e-03,3.38907019803828065e-04
-7.72583055201316363e-04,3.04063498053546138e-04
-5.22967034847971564e-04,2.72877729392464433e-04
-3.62698183513121097e-04,2.46271407665745454e-04
-2.58316840917648908e-04,2.23729885845857726e-04
-1.77580929578164299e-04,2.05310490475564783e-04
-1.11048612224323563e-04,1.90484022755989029e-04
-5.76589504543917406e-05,1.79131730584525267e-04
-1.04570634479855858e-05,1.70852876750982751e-04
2.99847502465909230e-05,1.63798996627710229e-04
5.85700911972927696e-05,1.56797290603401772e-04
7.58966041679811536e-05,1.50450670298701904e-04
8.44879003961558471e-05,1.44844649587731300e-04
9.04312229137811316e-05,1.39674204032138113e-04
9.61214718346861056e-05,1.35846966873296555e-04
9.90815632188922013e-05,1.33250691135226374e-04
9.72695015128832306e-05,1.31183601324739725e-04
9.31118598595365968e-05,1.29627768990799096e-04
9.08056469026276118e-05,1.28843885493263715e-04
9.31118598595365968e-05,1.29627768990799096e-04
9.72695015128832306e-05,1.31183601324739725e-04
9.90815632188922013e-05,1.33250691135226374e-04
9.61214718346861056e-05,1.35846966873296555e-04
9.04312229137811316e-05,1.39674204032138113e-04
8.44879003961558471e-05,1.44844649587731300e-04
7.58966041679811536e-05,1.50450670298701904e-04
5.85700911972927696e-05,1.56797290603401772e-04
2.99847502465909230e-05,1.63798996627710229e-04
-1.04570634479855858e-05,1.70852876750982751e-04
-5.76589504543917406e-05,1.79131730584525267e-04
-1.11048612224323563e-04,1.90484022755989029e-04
-1.77580929578164299e-04,2.05310490475564783e-04
-2.58316840917648908e-04,2.23729885845857726e-04
-3.62698183513121097e-04,2.46271407665745454e-04
-5.22967034847971564e-04,2.72877729392464433e-04
-7.72583055201316363e-04,3.04063498053546138e-04
-1.17802553465343575e-03,3.38907019803828065e-04
-1.86959167628903528e-03,3.73769054647154618e-04
-3.17711335383971758e-03,4.13633731194651107e-04
-6.30058149323807146e-03,4.53316877987845345e-04
-1.67564338000586420e-02,4.76437107730307984e-04
-7.15412635984660206e-02,4.83644569487436408e-04
