mean,err
-0.0676491125501965,0.000033639396597707496
-0.04606619895157427,0.000022572316132298406
-0.008633754747967282,8.52808419047999e-6
-0.002507206394673651,5.605346133215713e-6
-0.001014817160839356,4.0709605784477946e-6
-0.00050649914320605,3.176024825429949e-6
-0.0002864193572620716,2.50859595260133e-6
-0.00017506364556974226,2.0273817062949006e-6
-0.00011235817749616863,1.6943345263059042e-6
-0.00007430851843023266,1.4488298682597453e-6
-0.00005016054725703715,1.2513453412164112e-6
-0.000034456645519683934,1.092237886516173e-6
-0.000024043613115509534,9.729903807476716e-7
-0.000017058129935096697,8.87654421553624e-7
-0.00001223756825517812,8.007714954952304e-7
-8.940651131580299e-6,7.21710087750902e-7
-6.537402695224235e-6,6.635557929202133e-7
-4.669999596962982e-6,6.381781505382588e-7
-3.2593758665050807e-6,6.237134605247378e-7
-2.2418818587192188e-6,6.083330456789314e-7
-1.523584173218019e-6,6.069783311173628e-7
-1.096272247779635e-6,6.100895814435072e-7
-8.528407342875238e-7,6.186123003562131e-7
-7.215834607207883e-7,6.340779837110697e-7
-6.615363194743491e-7,6.424808011489582e-7
