chi2,dof,massfit_mean,massfit_err,fita,fita_err,chi2_dof
0.0037995609174359905,4,1.0473172739272584e-8,6300845.256968314,0.00009419233979334714,0.000076511590144618,0.0012665203058119967
0.003930225371108553,4,6.08449313486894e-7,91216.19326585846,0.00011199440232120706,0.00007651159014460266,0.0013100751237028509
0.0033630020001109936,4,0.027698661737301133,2.109633133111386,0.00010640002539932656,0.00007647974433144771,0.0011210006667036645
0.002595472731871744,4,1.1110061070617663e-7,481216.69467607077,0.00011626139607766039,0.00007651159014461754,0.0008651575772905813
0.0053651104565622465,4,1.8695809024111323e-7,471039.28556606866,0.00007058156324460086,0.00007651159014461654,0.0017883701521874155
0.0037567411022304325,4,0.025097813856394265,3.019241483988995,0.00008204515107628216,0.00007648545223137652,0.0012522470340768108
0.004132382939009101,4,0.0296053346418868,2.4084583121561294,0.00008719969569658276,0.00007647520009911981,0.0013774609796697002
0.0036492564692284487,4,0.03507698353394967,1.7216767057707143,0.00010296853675760202,0.0000764604647979925,0.0012164188230761495
0.0032856945821423,4,2.321452472599544e-7,269863.2050496037,0.00009921770906159307,0.00007651159014461578,0.0010952315273807668
0.0032304287518204865,4,6.866623182232781e-8,1175338.2926984066,0.00007701699409819903,0.0000765115901446178,0.0010768095839401623
0.0035746800620181643,4,2.9506413506084234e-7,211150.54681425355,0.00009976633787161703,0.00007651159014461441,0.0011915600206727215
0.0038393534289045384,4,3.556656988364726e-8,1935960.6151481154,0.00009027222873288748,0.00007651159014461795,0.0012797844763015127
0.0033741714411648274,4,0.029180461671433493,2.0794050102874486,0.00010246818106395716,0.00007647623909525053,0.0011247238137216092
0.0036783712349415325,4,8.758195433403522e-7,72419.64488925197,0.00009799899970394344,0.00007651159014458622,0.0012261237449805108
0.0035504931526307007,4,8.996691473974201e-7,71274.7449329091,0.00009693356078073733,0.00007651159014458447,0.0011834977175435668
0.00568495527857773,4,3.347075192367703e-7,352508.4494572133,0.000052681443389378814,0.00007651159014461334,0.0018949850928592432
0.003765494603208331,4,0.05761765912286898,1.3736044117946733,0.00007863139247573204,0.0000763729929130887,0.0012551648677361102
0.0040700098091124865,4,1.3727412805765034e-7,511672.31336070824,0.0000884936389168544,0.00007651159014461726,0.0013566699363708288
0.0035015378948779815,4,2.7528900684859474e-7,233467.87550300104,0.00009671117622018386,0.00007651159014461482,0.0011671792982926605
0.0037172855833391876,4,6.906613378481898e-7,97286.1782885261,0.00009250737911329422,0.00007651159014459826,0.0012390951944463958
0.003844173008404846,4,3.1081444924971024e-8,2549844.0445913225,0.00007842921114437235,0.00007651159014461795,0.0012813910028016153
0.0032946682669258123,4,2.413212633543132e-8,2662993.5342099085,0.00009672237754784015,0.00007651159014461797,0.0010982227556419375
0.0035437584819390383,4,9.591092920250604e-8,653482.4106846922,0.00009917236374511814,0.0000765115901446176,0.0011812528273130128
0.00350875438478054,4,5.892275152529566e-9,10110489.422199626,0.00010433678912259774,0.00007651159014461799,0.0011695847949268468
0.003759985463882451,4,0.03450317473380886,2.654430973583294,0.00006789561521641016,0.00007646212827364357,0.001253328487960817
0.003422042892061429,4,3.7879073312170003e-7,194768.75340964634,0.00008425080037399316,0.0000765115901446121,0.0011406809640204763
0.0035075976301838243,4,1.2981405924007383e-6,48061.597561508686,0.00009962600895037999,0.00007651159014454817,0.0011691992100612747
0.0036889074269174068,4,1.391132788228156e-7,493328.77216403495,0.00009057068106161597,0.00007651159014461722,0.0012296358089724688
0.003922674191802334,4,2.2873452305369618e-7,296255.0172987989,0.00009172658682424752,0.00007651159014461585,0.0013075580639341112
0.005213419285349934,4,6.825080975976861e-9,12650300.365523713,0.00007199196370057086,0.00007651159014461799,0.0017378064284499781
0.004116816106938901,4,1.0654300570906775e-8,5023541.247893738,0.0001161335624676679,0.00007651159014461799,0.0013722720356463003
0.004664827653442281,4,0.048202401288678816,1.5211358801508705,0.00008484258099950317,0.00007641480594606611,0.001554942551147427
0.0049917051517180495,4,2.1421191426320402e-7,321975.35119751847,0.00009012108627701136,0.00007651159014461612,0.00166390171723935
0.0034927631395884414,4,0.02680580456421777,2.1698765088413947,0.0001068897864803593,0.00007648176762047123,0.0011642543798628137
