mean,err
-0.06765866365438028,9.074523571950511e-6
-0.04607908870654438,5.6130813864680184e-6
-0.008631733298062395,2.885118385696366e-6
-0.002501244238633135,2.190391149823451e-6
-0.001008862570229419,1.6862237335353361e-6
-0.0005009025109633072,1.336959328310986e-6
-0.00028139541260306666,1.0765705243982167e-6
-0.0001705132060782479,8.697294656629108e-7
-0.00010849009603144182,7.158933803106336e-7
-0.00007135951688195069,6.031455073399786e-7
-0.000048081817896833535,5.083809628834937e-7
-0.00003297211201434548,4.312941985201003e-7
-0.00002295095994299465,3.687207935470215e-7
-0.000016192317377612286,3.186719428041862e-7
-0.000011541006357351488,2.7921135966932647e-7
-8.316699006724546e-6,2.5108889419072897e-7
-6.058411295319232e-6,2.3162907243095711e-7
-4.460447617831313e-6,2.1443868210868948e-7
-3.327764774315734e-6,2.0417786722745512e-7
-2.5523750496645667e-6,1.9783075503323493e-7
-2.0053404206635137e-6,1.9349155428271773e-7
-1.6322743012068762e-6,1.9754631926866515e-7
-1.3949727556361126e-6,2.0839155512773538e-7
-1.259772495790128e-6,2.1740639967182805e-7
-1.2163414551946893e-6,2.2090176864629597e-7
