mean,err
0.9587788745999991,0.008061089220734402
1.0315062321888693,0.021038679630135223
0.4494728775607461,0.014459271618178794
0.2194826807189718,0.006750248022426578
0.1436533369604636,0.002621115877673992
0.11760174734520244,0.003412476306107449
0.10608881715423366,0.004249207936616561
0.09906368124885934,0.004168522922830763
0.09495422670001026,0.0032556128647040056
0.09245301420039416,0.00226837196913953
0.08998170091789426,0.0020567482693712707
0.08976564064015236,0.002025840391959268
0.09100204698771625,0.0020219043080147692
0.09104057309658808,0.002261191877097964
0.09038282739682936,0.0024165301307399007
0.09057204341131653,0.0025034206393584977
0.09020009416961396,0.002518838980205544
0.08797286010111659,0.002652805319182477
0.08648977935964762,0.002648377697180957
0.08684290989028581,0.0028380886062865838
0.08805974454403706,0.0030499061996914984
0.0891656911584565,0.003909078149728039
0.087090800814925,0.0062483339518764995
0.0846023643947812,0.009417653058005081
0.0846023643947812,0.009417653058004504
0.08709080081492505,0.006248333951874898
0.08916569115845649,0.003909078149728596
0.0880597445440371,0.003049906199691524
0.08684290989028583,0.0028380886062867243
0.08648977935964766,0.0026483776971807484
0.08797286010111657,0.0026528053191825773
0.09020009416961398,0.00251883898020537
0.09057204341131656,0.0025034206393583966
0.09038282739682937,0.00241653013073996
0.09104057309658811,0.0022611918770983857
0.09100204698771625,0.002021904308014963
0.08976564064015234,0.0020258403919594134
0.08998170091789422,0.002056748269371556
0.09245301420039409,0.0022683719691397835
0.09495422670001025,0.0032556128647039575
0.0990636812488593,0.004168522922830738
0.10608881715423366,0.004249207936616328
0.11760174734520244,0.003412476306107612
0.14365333696046356,0.0026211158776741983
0.21948268071897176,0.006750248022426107
0.4494728775607458,0.014459271618179021
1.0315062321888693,0.02103867963013391
