dataset_name,ns,nt,beta,temperature,ml,ms,mres,zm,num_cfgs,pbpl,pbpl_err,pbps,pbps_err,pbp_rm,pbp_rm_err
L32T14_beta4.17ms0.040m0.0020,32,14,4.1700,175.21,0.002000,0.040000,0.00033972,0.966247,291,1.1619578416e-03,2.5911133089e-05,1.6750142337e-02,1.7586496047e-04,1.9709459432e-04,2.3641660050e-05
