mean,err
-0.06648658782915665,0.00005688272419181763
0.026742395260159264,0.000018657890149792043
0.004456641236093223,9.974309049212645e-6
0.0011556276406677122,6.38259289775357e-6
0.00042003128828361195,4.781999236848396e-6
0.00018943440885769048,3.6930946678576015e-6
0.00009836828745250768,3.1103916468920814e-6
0.00005620753722730526,2.9465827826881756e-6
0.00003474544316727325,3.073827742771768e-6
0.000023464909548891178,3.295236590610405e-6
0.000016997379611776272,3.2424543694066997e-6
0.00001107664153308949,2.3523835307578936e-6
6.145317391506954e-6,1.7311317727307513e-6
3.5444845560755676e-6,1.673705955604034e-6
1.9475752843513886e-6,1.659012765671937e-6
8.669832505661361e-7,1.5429917246083386e-6
2.958859845006317e-7,1.4984192441754517e-6
1.255753870009e-7,1.5581916229536673e-6
-4.974450884628228e-7,1.700517662621009e-6
-8.435399833035801e-7,1.8019192137476552e-6
-9.6964689097773e-7,1.9736549411308824e-6
-1.0204126918272365e-6,2.1561191319639324e-6
-9.231943117310529e-7,2.3304784228479823e-6
-9.357366128183774e-7,2.5499368776508794e-6
-1.0839928276283113e-6,2.6381314588117203e-6
