mean,err
-0.06752066071188582,0.00003910617912806395
-0.0459557425576829,0.000025126920452915642
-0.00862588240524241,0.000010824719057952372
-0.002520738393602066,7.061672872883494e-6
-0.0010305617245742313,5.3673272012694456e-6
-0.0005205167543961107,4.2455719883509275e-6
-0.0002970582645809827,3.5475203732777527e-6
-0.00018263499340490157,3.1575478662152925e-6
-0.00011858582346445737,2.81066504585348e-6
-0.00008015484623035161,2.4496669491232076e-6
-0.00005558043806569738,2.1453829880660935e-6
-0.00003913384206358175,1.9258797097915604e-6
-0.000028425497269467038,1.7786273064825872e-6
-0.00002127623824440521,1.698962614218443e-6
-0.00001601988121417983,1.692225998177831e-6
-0.000011956685436742426,1.751024186627357e-6
-9.090225220739994e-6,1.7939512596481301e-6
-7.0967679738406905e-6,1.7823937843480628e-6
-5.665277123152993e-6,1.767763817737969e-6
-4.438682400711912e-6,1.7552382477139963e-6
-3.494578536145618e-6,1.7423937243249878e-6
-3.009035058231517e-6,1.7252187107152858e-6
-2.6363194082205904e-6,1.7018318130245507e-6
-2.1962052598795086e-6,1.6908968239502193e-6
-1.9980986938491605e-6,1.69360338865411e-6
