mean,err
-0.0677582153071432,7.615348574446871e-6
-0.04615329414725473,4.592104546628432e-6
-0.008668833601205773,2.0296929116954793e-6
-0.002527656870313442,1.1927706907328775e-6
-0.0010299053850302581,7.90980059938474e-7
-0.0005181645714327982,6.011020577224199e-7
-0.00029543075072637593,5.017483253612194e-7
-0.00018178887154136024,4.368476310159974e-7
-0.00011750185261287516,3.8627595672441326e-7
-0.0000784744031643048,3.4015979339811527e-7
-0.00005360716413288176,2.9875502150201404e-7
-0.00003728021569686468,2.6313249360437933e-7
-0.000026301984892799262,2.3315121394167016e-7
-0.00001873857949133164,2.0823900613237308e-7
-0.000013469828779677244,1.8451834743460424e-7
-9.756312409381958e-6,1.611937235423045e-7
-7.1014063621799906e-6,1.4213884195993972e-7
-5.188802714217531e-6,1.3033012321855777e-7
-3.8214965873102844e-6,1.292889526964099e-7
-2.8487324941615223e-6,1.3582373504402698e-7
-2.153057939671355e-6,1.4348601616669283e-7
-1.6782315556497057e-6,1.5149045329680206e-7
-1.3782351036126949e-6,1.6062611938204784e-7
-1.2162211969315909e-6,1.6906249242785026e-7
-1.169076248756868e-6,1.7320761264854096e-7
