mean,err
-0.2098040035887607,0.0006217175570608003
-0.0719686070202933,0.000621806672724027
-0.01716682502924699,0.0006103131750967283
-0.006687036861735332,0.0005726948085490867
-0.003563650254760824,0.0005091550473790068
-0.0022687636116450302,0.00044533342376184025
-0.0016153615271963554,0.0003867172263942177
-0.001237958746729014,0.0003375828989125217
-0.0009882537391507778,0.0003001256994653217
-0.0008124375215107028,0.00027269849538208505
-0.0006922113649793506,0.0002500006219895385
-0.0006085225369240106,0.00023030664697975566
-0.0005420809448774263,0.00021423344011319947
-0.0004847785806204012,0.00020170517711423492
-0.00043727712566403345,0.0001913821800684132
-0.00039761748335425334,0.00018318449001269465
-0.0003623603628439426,0.00017701659404555686
-0.0003304323550926973,0.00017185002468215454
-0.00030489556511170067,0.00016641176300435004
-0.00028618699162627693,0.00016168179584197552
-0.0002729631817764064,0.0001587197635271799
-0.0002593466643418327,0.00015785913376422433
-0.00024898427545006044,0.00015783506887658786
-0.0002454833318973085,0.00015782393912912765
-0.00024552123255130163,0.00015777326322085212
-0.0002454833318973085,0.00015782393912912765
-0.00024898427545006044,0.00015783506887658786
-0.0002593466643418327,0.00015785913376422433
-0.0002729631817764064,0.0001587197635271799
-0.00028618699162627693,0.00016168179584197552
-0.00030489556511170067,0.00016641176300435004
-0.0003304323550926973,0.00017185002468215454
-0.0003623603628439426,0.00017701659404555686
-0.00039761748335425334,0.00018318449001269465
-0.00043727712566403345,0.0001913821800684132
-0.0004847785806204012,0.00020170517711423492
-0.0005420809448774263,0.00021423344011319947
-0.0006085225369240106,0.00023030664697975566
-0.0006922113649793506,0.0002500006219895385
-0.0008124375215107028,0.00027269849538208505
-0.0009882537391507778,0.0003001256994653217
-0.001237958746729014,0.0003375828989125217
-0.0016153615271963554,0.0003867172263942177
-0.0022687636116450302,0.00044533342376184025
-0.003563650254760824,0.0005091550473790068
-0.006687036861735332,0.0005726948085490867
-0.01716682502924699,0.0006103131750967283
-0.0719686070202933,0.000621806672724027
