mean,err
0.00011482903067399994,0.00006226244768803238
1.765026035546967,0.0008643613785997899
1.2949913148307177,0.001530656648849462
0.9336202422651754,0.0017034008860043505
0.7141703510607935,0.0016519023054080261
0.5929493856953988,0.0017724593758138608
0.5247283234489746,0.002744722826069622
0.4827277458657557,0.003665105064026748
0.4562488901171154,0.003267704558994907
0.44223532114318626,0.004713441660662997
0.43822848862976455,0.008558308444652244
0.43881695920516994,0.013693037085660697
0.43637158035776735,0.018580126740644923
0.4317844468438204,0.021434166583261503
0.42102910746322453,0.01945002231690638
0.37179554107958024,0.0718932962781741
0.3577085656052287,0.08995915003694208
0.35476229699307166,0.08535302744375839
0.34260447369718944,0.07461644610696734
0.33878602786287404,0.05325503891289726
0.4060973628535985,0.04716086017270984
0.41274386279517605,0.07534139353257946
0.35464094612611075,0.10483439242166205
0.285051062861924,0.17858132117632805
0.2850510628619241,0.17858132117632775
0.35464094612611075,0.10483439242166212
0.41274386279517605,0.07534139353257946
0.4060973628535985,0.04716086017270981
0.33878602786287404,0.053255038912897526
0.34260447369718944,0.07461644610696704
0.35476229699307166,0.08535302744375912
0.3577085656052287,0.08995915003694227
0.3717955410795802,0.07189329627817378
0.42102910746322453,0.019450022316906367
0.4317844468438204,0.021434166583261544
0.43637158035776746,0.01858012674064484
0.43881695920516994,0.013693037085660636
0.43822848862976455,0.008558308444652168
0.44223532114318626,0.004713441660662951
0.45624889011711545,0.0032677045589945097
0.4827277458657557,0.0036651050640276375
0.5247283234489745,0.0027447228260695893
0.5929493856953988,0.001772459375813364
0.7141703510607935,0.001651902305407797
0.9336202422651756,0.001703400886003679
1.294991314830718,0.001530656648849472
1.7650260355469676,0.0008643613785993991
NaN,0.0
