2.339780348645911501e-01,7.582303002532373489e-04
9.617060728385083690e-02,7.461846423703042980e-04
4.083965598952290360e-02,7.185389528576967277e-04
2.949000616055413165e-02,6.805901482668446712e-04
2.534204118974054537e-02,6.376757748766771284e-04
2.295645352261833569e-02,5.951189021939489463e-04
2.118882522639923410e-02,5.543623278748827099e-04
1.972818745745544278e-02,5.166808836660896761e-04
1.845612707695275939e-02,4.822470017170623572e-04
1.732289912004528198e-02,4.489973936204823160e-04
1.630300852545440993e-02,4.185656340144020969e-04
1.538795678632540881e-02,3.932624192004891168e-04
1.457719905900952198e-02,3.727170609108809967e-04
1.385718112094133821e-02,3.525538742324455205e-04
1.322171351568076497e-02,3.337619580786082207e-04
1.266138572701475291e-02,3.192636768314451338e-04
1.216661839600487530e-02,3.078092947269354908e-04
1.173783328627434064e-02,2.990111119058932575e-04
1.137242244583739140e-02,2.930796911522725299e-04
1.106661202889940541e-02,2.886403505847157732e-04
1.081578489247615564e-02,2.860631924532836446e-04
1.061275258562656247e-02,2.855643966796202280e-04
1.047241596055644569e-02,2.862842083578971642e-04
1.039165156431746256e-02,2.872071655378132644e-04
1.036319699412647198e-02,2.875463334856081209e-04
1.039165156431746256e-02,2.872071655378132644e-04
1.047241596055644569e-02,2.862842083578971642e-04
1.061275258562656247e-02,2.855643966796202280e-04
1.081578489247615564e-02,2.860631924532836446e-04
1.106661202889940541e-02,2.886403505847157732e-04
1.137242244583739140e-02,2.930796911522725299e-04
1.173783328627434064e-02,2.990111119058932575e-04
1.216661839600487530e-02,3.078092947269354908e-04
1.266138572701475291e-02,3.192636768314451338e-04
1.322171351568076497e-02,3.337619580786082207e-04
1.385718112094133821e-02,3.525538742324455205e-04
1.457719905900952198e-02,3.727170609108809967e-04
1.538795678632540881e-02,3.932624192004891168e-04
1.630300852545440993e-02,4.185656340144020969e-04
1.732289912004528198e-02,4.489973936204823160e-04
1.845612707695275939e-02,4.822470017170623572e-04
1.972818745745544278e-02,5.166808836660896761e-04
2.118882522639923410e-02,5.543623278748827099e-04
2.295645352261833569e-02,5.951189021939489463e-04
2.534204118974054537e-02,6.376757748766771284e-04
2.949000616055413165e-02,6.805901482668446712e-04
4.083965598952290360e-02,7.185389528576967277e-04
9.617060728385083690e-02,7.461846423703042980e-04
