mean,err
0.06645930275270887,0.000013053164378564287
-0.0268585468477485,5.177361713675193e-6
-0.004551159934883692,2.9294516032198626e-6
-0.0012278358554086873,1.8802644725456738e-6
-0.0004744285835474446,1.3424129746089348e-6
-0.00022857602694954871,1.051545656267001e-6
-0.00012450995725645306,9.611236852152836e-7
-0.00007283630623048038,9.356174092877578e-7
-0.00004442335903525836,8.957261205938974e-7
-0.00002778414089825762,8.180311079607693e-7
-0.00001781729662432747,7.366083285822585e-7
-0.000011647069199191042,6.702770633327798e-7
-7.761328365959538e-6,6.33389772430946e-7
-5.359605690423844e-6,6.502210729227911e-7
-3.7594537416282985e-6,6.604828229041573e-7
-2.7081698282707503e-6,6.432454308632447e-7
-1.9712718003972066e-6,6.129383510334677e-7
-1.444095048480699e-6,5.736738607419916e-7
-1.156334313252229e-6,5.523121167887338e-7
-9.623496339729222e-7,5.712783874312462e-7
-7.525062598694967e-7,6.251179788532416e-7
-6.687526622715768e-7,6.543972939123544e-7
-7.005275564733542e-7,6.608138910122627e-7
-7.285501586487431e-7,6.723192453321137e-7
-6.666036039997805e-7,6.838209065834073e-7
-7.285501586487431e-7,6.723192453321137e-7
-7.005275564733542e-7,6.608138910122627e-7
-6.687526622715768e-7,6.543972939123544e-7
-7.525062598694967e-7,6.251179788532416e-7
-9.623496339729222e-7,5.712783874312462e-7
-1.156334313252229e-6,5.523121167887338e-7
-1.444095048480699e-6,5.736738607419916e-7
-1.9712718003972066e-6,6.129383510334677e-7
-2.7081698282707503e-6,6.432454308632447e-7
-3.7594537416282985e-6,6.604828229041573e-7
-5.359605690423844e-6,6.502210729227911e-7
-7.761328365959538e-6,6.33389772430946e-7
-0.000011647069199191042,6.702770633327798e-7
-0.00001781729662432747,7.366083285822585e-7
-0.00002778414089825762,8.180311079607693e-7
-0.00004442335903525836,8.957261205938974e-7
-0.00007283630623048038,9.356174092877578e-7
-0.00012450995725645306,9.611236852152836e-7
-0.00022857602694954871,1.051545656267001e-6
-0.0004744285835474446,1.3424129746089348e-6
-0.0012278358554086873,1.8802644725456738e-6
-0.004551159934883692,2.9294516032198626e-6
-0.0268585468477485,5.177361713675193e-6
