chi2,dof,massfit_mean,massfit_err,fita,fita_err,chi2_dof
0.4950071975447688,15,0.45790626345164376,0.3228824167888816,-1.066593190425377e-6,5.244372318958342e-6,0.03535765696748348
0.2791604193862794,15,0.36099656502739097,0.20712375836518784,-5.273915688727266e-6,0.000016244848094579928,0.019940029956162814
0.6090828165635382,15,0.490594242940684,0.36888034293809707,-6.181353042318491e-7,3.4913430138720602e-6,0.04350591546882416
0.2830028783181563,15,0.36630682565670014,0.19831996620741696,-5.188415871981712e-6,0.000015328432813583302,0.020214491308439737
0.4258386878764796,15,0.4424482719750387,0.30060973372020766,-1.38760265307735e-6,6.333518319698847e-6,0.030417049134034257
0.3217577204339055,15,0.419950310819999,0.2731075477425567,-2.0097530221489023e-6,8.294529524173006e-6,0.022982694316707537
0.21346983256475707,15,0.3011618860285239,0.1476492422229445,-0.000013921913460572381,0.00002981448409131596,0.015247845183196935
0.33051799756389,15,0.4454586388016001,0.2957259007788375,-1.3590988097868585e-6,6.106238731492818e-6,0.023608428397420715
0.46398373237785606,15,0.4397835887107498,0.2946422724387249,-1.4629028371015777e-6,6.54118973654673e-6,0.033141695169846865
0.4174720997525406,15,0.4588131310459952,0.326826926912943,-1.0418663836125957e-6,5.186228179532281e-6,0.029819435696610046
0.4526419957804809,15,0.45087681492102777,0.31080697163027626,-1.2092707889843672e-6,5.716086764193117e-6,0.03233157112717721
0.30524413075816204,15,0.41883414236675304,0.27052990755018885,-2.056416053403127e-6,8.404893609781711e-6,0.021803152197011573
0.6736134632279756,15,0.4781577118927559,0.3370792957196047,-7.921905991115441e-7,4.080647431988091e-6,0.048115247373426824
0.4313141733269453,15,0.44449878309092294,0.303176187924071,-1.3415039475120386e-6,6.177874773980362e-6,0.03080815523763895
1.0047827574241783,15,0.5165718987183424,0.384330755284428,-4.2494333145640926e-7,2.5100754464906294e-6,0.07177019695886988
0.42842078834801994,15,0.445257322078236,0.3024451326493547,-1.3322126946128097e-6,6.121199443929038e-6,0.030601484882001425
0.9896712265208625,15,0.5182986985797116,0.39962627567580883,-3.996444197824138e-7,2.455158446172312e-6,0.07069080189434732
0.1684290375022041,15,0.2986965928873595,0.12135094663255609,-0.00001735238956327928,0.0000305016587984007,0.01203064553587172
0.560530014440735,15,0.46585164509748644,0.33227973025004376,-9.383844359245895e-7,4.754987713306737e-6,0.04003785817433821
0.288385171354904,15,0.4018660279888892,0.24697314117071906,-2.759230454150296e-6,0.000010253852845155267,0.02059894081106457
0.3149306035111225,15,0.3875843676622116,0.2204397659000003,-3.656138900643321e-6,0.000012081865274434607,0.02249504310793732
