chi2,dof,massfit_mean,massfit_err,fita,fita_err,chi2_dof
0.09438830303021159,15,0.08970318173139182,0.00254998566964467,0.004445123914186836,0.00008666186775505853,0.006742021645015113
0.12233466910866225,15,0.08980842823214505,0.0025368703969738463,0.004462856617120376,0.00008665082693546939,0.008738190650618732
0.11417674944381687,15,0.08990274318795576,0.0025383217091508154,0.004455615509025486,0.00008664091803543353,0.008155482103129776
0.09337037311930586,15,0.08993638191624241,0.002534859668553906,0.004460028494983937,0.00008663738049237027,0.006669312365664704
0.07668082796471248,15,0.0895245895150578,0.0025527253854786595,0.0044492321286142365,0.00008668056291193243,0.005477201997479463
0.0904697885646603,15,0.08984543371975062,0.0025276011018806354,0.0044773739723202215,0.00008664694074549956,0.006462127754618593
0.08775169052340909,15,0.08971593339282838,0.0025334417081890512,0.004473514219731823,0.00008666053097982341,0.006267977894529221
0.09333615339344269,15,0.08990566245585467,0.0025489230980446534,0.004436939490574793,0.00008664061110783081,0.00666686809953162
0.0952246425826147,15,0.08999031363851534,0.002540795343828973,0.004446936912090519,0.00008663170515162656,0.0068017601844724785
0.08874872099823829,15,0.09030057940401248,0.002549967106385024,0.0044156876995145615,0.00008659896595707392,0.00633919435701702
0.09664339460642145,15,0.089681708134456,0.002535547383884619,0.0044715088663436365,0.00008666411828418976,0.006903099614744389
0.09622207347919248,15,0.09022131924088124,0.002539923915676015,0.00443704983370468,0.00008660734396027073,0.006873005248513748
0.04749610497207283,15,0.0902303197330479,0.0025562347774888737,0.004408297222827118,0.0000866063930856109,0.003392578926576631
0.10889455923298984,15,0.0900915881844505,0.0025526351568336317,0.004421324871400717,0.00008662103541453605,0.007778182802356417
0.10995051120332817,15,0.090227487792397,0.002558804404816678,0.004404008767496464,0.00008660669228536325,0.00785360794309487
0.10095334941195391,15,0.08990752114704713,0.0025329383236146804,0.0044648474622520804,0.00008664041568071745,0.00721095352942528
0.09162706727386438,15,0.09015946110590155,0.002541088975158501,0.00443806426395601,0.0000866138756162811,0.006544790519561742
0.10035538117806836,15,0.08983206873633937,0.002527882317193524,0.004477543406273068,0.00008664834453971478,0.007168241512719169
0.09656991373537904,15,0.0900225277911565,0.0025397216229890085,0.00444722165509908,0.00008662831300117027,0.006897850981098503
0.09400941956678392,15,0.08991651068860347,0.0025296276969136774,0.004470242867376749,0.00008663947042242766,0.006714958540484566
0.08530721662199058,15,0.0904064156515244,0.00255541203995949,0.004401111275868457,0.00008658776328111398,0.00609337261585647
0.0961761573738757,15,0.08989746850029225,0.0025347261807272432,0.004462198198961602,0.00008664147257434259,0.006869725526705408
0.0841464553323674,15,0.08988491415979856,0.00253499387625186,0.004462351511135509,0.0000866427922616381,0.006010461095169101
0.08921132279836015,15,0.08984235451207329,0.0025217766417729047,0.004487869354605805,0.00008664726419580235,0.006372237342740011
0.09261866783836152,15,0.089861687930028,0.0025386618889742616,0.004457058238182663,0.00008664523310075156,0.006615619131311537
0.09640957361076195,15,0.0897705916464861,0.0025322356092297993,0.004472913707191986,0.00008665479817061924,0.006886398115054425
0.1036185437720044,15,0.08991257101923772,0.0025305749710909614,0.0044687657314854395,0.00008663988469787206,0.007401324555143171
0.11211050536267778,15,0.08975101378519036,0.0025374815349416347,0.004464642394241487,0.00008665685212835936,0.00800789324019127
0.10078728297077906,15,0.08992688728612021,0.0025326889025566674,0.004464323487163308,0.00008663837915531288,0.007199091640769933
0.06641311909433467,15,0.08972311232237608,0.002570760018130278,0.004408221128971245,0.0000866597782893943,0.004743794221023905
0.10645898472755314,15,0.08991832249486119,0.002538982903747655,0.004453681753333239,0.0000866392798939378,0.007604213194825224
0.08666173738655576,15,0.08980949911754604,0.0025531483041745847,0.004434350139602152,0.00008665071450510077,0.006190124099039697
0.09789024559184673,15,0.08991945111006559,0.002538667081660657,0.004454179785731606,0.00008663916120680077,0.006992160399417623
0.07543552794320645,15,0.0900072800374029,0.0025420685375828313,0.004443870093119365,0.00008662991879411283,0.0053882519959433176
0.09333335462299926,15,0.08997890577211722,0.002547606657591128,0.004435610992997418,0.00008663290600689506,0.00666666818735709
0.08862938512695598,15,0.08983025960283017,0.0025418077663491904,0.004453102789935139,0.00008664853454082316,0.006330670366211141
0.07420134734116572,15,0.09031189039375885,0.002553618059732968,0.004408821239114431,0.00008659776954533429,0.005300096238654695
0.10754618275219688,15,0.08982258676180548,0.002544617271295396,0.004448566943198325,0.00008664934031023908,0.007681870196585491
0.08289944207156971,15,0.08982648985552286,0.0025444048025697035,0.0044487446780776835,0.000086648930435401,0.005921388719397837
0.08803036053381061,15,0.09005938053064658,0.0025339897102016045,0.004455453638105904,0.00008662443039631122,0.006287882895272186
0.03348597909439536,15,0.08955740635056633,0.0025989702495866013,0.004368459370972444,0.00008667713139068355,0.0023918556495996684
0.10132429577557472,15,0.08994784831777733,0.0025344933810553705,0.004460103216817426,0.00008663617424503771,0.007237449698255337
0.09036639600827473,15,0.09016147673359927,0.002540424831967863,0.004439125069775041,0.0000866136628797636,0.006454742572019624
0.08519696809943754,15,0.09001405714447865,0.0025921906743164172,0.0043576154260159755,0.00008662920511921354,0.006085497721388396
0.10350779260684517,15,0.08993496367838918,0.0025468907353020766,0.004439030249279469,0.00008663752967432292,0.007393413757631798
0.10157033116798808,15,0.09000692164937768,0.002541563648493293,0.0044447706157492994,0.00008662995653275897,0.007255023654856292
0.08565983588304327,15,0.0898628491724339,0.0025484670851001,0.004439852261510943,0.00008664511108627829,0.006118559705931662
0.09141357092683886,15,0.08966321387537261,0.0025478889254777724,0.004450769604252773,0.00008666605598280692,0.006529540780488489
