dataset_name,ns,nt,beta,temperature,ml,ms,mres,zm,num_cfgs,pbpl,pbpl_err,pbps,pbps_err,pbp_rm,pbp_rm_err
L48T16beta4.15ms0.040843m0.000930,48,16,4.1500,145.75,0.000930,0.040843,0.00033972,0.966247,2024,1.3591269211e-03,6.4443262177e-06,1.8080692184e-02,1.2805466934e-06,8.2967752357e-04,6.6535476310e-06
