chi2,dof,massfit_mean,massfit_err,fita,fita_err,chi2_dof
0.6416159612023925,7,0.33506996988884663,0.00806303131653166,-6.535788680525631e-7,3.258783450712732e-8,0.10693599353373208
0.608481988784081,7,0.3344538808363966,0.008036932486925278,-6.570901705071613e-7,3.263196264758101e-8,0.10141366479734683
0.6405286490012463,7,0.3341429778624523,0.008003353270777324,-6.605517590975101e-7,3.265419471121278e-8,0.10675477483354105
0.6358298654638629,7,0.3346254022508278,0.008016237488023735,-6.583986443431743e-7,3.2619686927985675e-8,0.10597164424397715
0.6093832566175256,7,0.33522012613600555,0.008074558105163141,-6.523092550477604e-7,3.257706473892162e-8,0.10156387610292093
0.6444498819551154,7,0.33401043258241186,0.00801878942759757,-6.59580210204439e-7,3.266366525654911e-8,0.1074083136591859
0.642456729125385,7,0.3339000938558021,0.00799891844090083,-6.614691929888374e-7,3.2671545685767536e-8,0.1070761215208975
0.6469389860341251,7,0.33388140849273695,0.00801045708252489,-6.605587396024718e-7,3.267287989230351e-8,0.10782316433902085
0.6293681780657963,7,0.3340261314926305,0.008001653526752575,-6.60957115395015e-7,3.2662543782001155e-8,0.10489469634429938
0.6386208041175726,7,0.3339130250411469,0.008013020240378326,-6.602757960094761e-7,3.2670622297262276e-8,0.1064368006862621
0.630228104800756,7,0.33412279772928877,0.00801266140106759,-6.598301162294345e-7,3.2655636899742545e-8,0.10503801746679266
0.6453802828789315,7,0.3341990901689643,0.008001318454537078,-6.605924893528002e-7,3.265018405564298e-8,0.1075633804798219
0.6319002425484495,7,0.334293510941013,0.007990991797883342,-6.612317966868991e-7,3.2643433467472506e-8,0.10531670709140824
0.6107220513797773,7,0.33399796496506856,0.008027405099043362,-6.589004895464692e-7,3.266455585407209e-8,0.10178700856329621
0.6393022657300161,7,0.3342598353991839,0.008023996885125423,-6.585880882176899e-7,3.264584135269473e-8,0.10655037762166936
0.6369722910891152,7,0.33408521772968464,0.007985322133107412,-6.621745816746009e-7,3.265832230551897e-8,0.10616204851485254
0.629643611719541,7,0.3345701447672838,0.008029661481578718,-6.574226694277362e-7,3.262364250331758e-8,0.10494060195325683
0.6690021214710081,7,0.3342108340455203,0.008065000213430493,-6.553499878669948e-7,3.264934455430064e-8,0.11150035357850135
0.6534510690969748,7,0.33377964117522935,0.007989721040109168,-6.625044470200338e-7,3.2680144899977746e-8,0.10890851151616247
0.6391341954755337,7,0.3339078948258948,0.008010467119915009,-6.604978702805109e-7,3.2670988640167515e-8,0.10652236591258896
0.5881899901670783,7,0.3356036478561506,0.008112304181908643,-6.48418952840637e-7,3.254953113423007e-8,0.09803166502784638
0.6286473125986428,7,0.3341959012151027,0.008009437122809404,-6.599301121004586e-7,3.2650412009299856e-8,0.10477455209977381
0.5946536168764738,7,0.3351982732996582,0.008068213365315487,-6.528712399722707e-7,3.2578632462464536e-8,0.09910893614607896
0.6776821014082203,7,0.3345410595792057,0.008109719350196056,-6.509977115030328e-7,3.262572423712126e-8,0.11294701690137005
0.6277981569568346,7,0.33531571272790933,0.008214170038488943,-6.410117319757418e-7,3.2570205926252295e-8,0.10463302615947244
0.7075533056057746,7,0.33341306497524886,0.00801428452523978,-6.613051324184164e-7,3.270629220311173e-8,0.11792555093429576
0.670357238801133,7,0.33439899229419995,0.008032573573285797,-6.575706568683224e-7,3.263588941373466e-8,0.1117262064668555
0.6519612138789477,7,0.334439568868136,0.008036868290729695,-6.571277100995397e-7,3.263298661027374e-8,0.10866020231315794
